# lambda	calibration	sensitivity
4.107781000000022686e+02 5.825279435304901547e-03 1.841381261174917654e+02
4.108781000000022914e+02 5.862279502514786481e-03 1.830141460499872039e+02
4.109781000000023141e+02 5.899289239982887997e-03 1.819088790642809954e+02
4.110781000000023369e+02 5.936298977450990381e-03 1.808036120785748153e+02
4.111781000000023596e+02 5.973308714919091898e-03 1.796983450928686068e+02
4.112781000000023823e+02 6.010325758571495938e-03 1.786149662336594872e+02
4.113781000000024051e+02 6.047343882288953865e-03 1.775348230717115712e+02
4.114781000000024278e+02 6.084362006006412658e-03 1.764546799097636836e+02
4.115781000000024505e+02 6.121381800524205476e-03 1.753863917051949102e+02
4.116781000000024733e+02 6.158403406599224569e-03 1.743309571811479941e+02
4.117781000000024960e+02 6.195425012674244530e-03 1.732755226571011065e+02
4.118781000000025188e+02 6.232446478041156132e-03 1.722221875606626043e+02
4.119781000000025415e+02 6.269466508261005780e-03 1.711902654972250843e+02
4.120781000000025642e+02 6.306486538480855428e-03 1.701583434337875644e+02
4.121781000000025870e+02 6.343506568700704208e-03 1.691264213703500445e+02
4.122781000000026097e+02 6.380521922374262148e-03 1.681101910867222387e+02
4.123781000000026324e+02 6.417535257275288132e-03 1.671007346340525430e+02
4.124781000000026552e+02 6.454548592176314117e-03 1.660912781813828758e+02
4.125781000000026779e+02 6.491558336017593661e-03 1.650885775843213992e+02
4.126781000000027007e+02 6.528559987736308294e-03 1.641011006859596648e+02
4.127781000000027234e+02 6.565561639455022927e-03 1.631136237875979020e+02
4.128781000000027461e+02 6.602563291173738427e-03 1.621261468892361677e+02
4.129781000000027689e+02 6.639550119884046406e-03 1.611584942887216414e+02
4.130781000000027916e+02 6.676535599166252138e-03 1.601926464139335167e+02
4.131781000000028143e+02 6.713521078448458738e-03 1.592267985391453919e+02
4.132781000000028371e+02 6.750496303994046876e-03 1.582720751997522655e+02
4.133781000000028598e+02 6.787462280210884193e-03 1.573273866885292875e+02
4.134781000000028826e+02 6.824428256427721509e-03 1.563826981773063096e+02
4.135781000000029053e+02 6.861391461685227046e-03 1.554407564182807562e+02
4.136781000000029280e+02 6.898336912277383548e-03 1.545164142196267392e+02
4.137781000000029508e+02 6.935282362869540917e-03 1.535920720209727506e+02
4.138781000000029735e+02 6.972227813461698287e-03 1.526677298223187336e+02
4.139781000000029962e+02 7.009160376428967380e-03 1.517581174394085508e+02
4.140781000000030190e+02 7.046088515182847602e-03 1.508535616785376590e+02
4.141781000000030417e+02 7.083016653936727823e-03 1.499490059176667387e+02
4.142781000000030645e+02 7.119942413656763121e-03 1.490512690460454053e+02
4.143781000000030872e+02 7.156863819232467741e-03 1.481660122103973549e+02
4.144781000000031099e+02 7.193785224808173229e-03 1.472807553747493046e+02
4.145781000000031327e+02 7.230706630383877849e-03 1.463954985391012542e+02
4.146781000000031554e+02 7.267643457199352876e-03 1.455278149275012822e+02
4.147781000000031781e+02 7.304580879517304226e-03 1.446608099188276526e+02
4.148781000000032009e+02 7.341518301835255576e-03 1.437938049101540230e+02
4.149781000000032236e+02 7.378488777155760639e-03 1.429365723013270610e+02
4.150781000000032464e+02 7.415483952134027494e-03 1.420866423552864433e+02
4.151781000000032691e+02 7.452479127112294349e-03 1.412367124092458255e+02
4.152781000000032918e+02 7.489497297320135867e-03 1.403898562172103084e+02
4.153781000000033146e+02 7.526619160798045036e-03 1.395568606219191281e+02
4.154781000000033373e+02 7.563741024275955072e-03 1.387238650266279762e+02
4.155781000000033600e+02 7.600862887753864240e-03 1.378908694313367960e+02
4.156781000000033828e+02 7.638165957715825627e-03 1.370714250461529673e+02
4.157781000000034055e+02 7.675516906508581157e-03 1.362555611956238408e+02
4.158781000000034282e+02 7.712867855301337554e-03 1.354396973450947144e+02
4.159781000000034510e+02 7.750362684412876423e-03 1.346308866757375142e+02
4.160781000000034737e+02 7.788073154242041406e-03 1.338326469660662781e+02
4.161781000000034965e+02 7.825783624071205521e-03 1.330344072563950419e+02
4.162781000000035192e+02 7.863497940151254265e-03 1.322363443933798806e+02
4.163781000000035419e+02 7.901604930688676739e-03 1.314563362976691963e+02
4.164781000000035647e+02 7.939711921226099214e-03 1.306763282019585120e+02
4.165781000000035874e+02 7.977818911763519955e-03 1.298963201062478277e+02
4.166781000000036101e+02 8.015820784262118678e-03 1.291277297429688531e+02
4.167781000000036329e+02 8.053758010524967453e-03 1.283661611376184055e+02
4.168781000000036556e+02 8.091695236787814494e-03 1.276045925322679437e+02
4.169781000000036784e+02 8.129793724268979602e-03 1.268472119841404009e+02
4.170781000000037011e+02 8.168437028811493736e-03 1.261039806843735391e+02
4.171781000000037238e+02 8.207080333354009605e-03 1.253607493846066774e+02
4.172781000000037466e+02 8.245723637896523739e-03 1.246175180848398156e+02
4.173781000000037693e+02 8.283663568340362757e-03 1.238890604471669832e+02
4.174781000000037920e+02 8.321467524316476447e-03 1.231634588157693031e+02
4.175781000000038148e+02 8.359271480292591872e-03 1.224378571843716230e+02
4.176781000000038375e+02 8.397141780927598956e-03 1.217197815315353324e+02
4.177781000000038603e+02 8.435093930204629747e-03 1.210109905918233011e+02
4.178781000000038830e+02 8.473046079481660539e-03 1.203021996521112840e+02
4.179781000000039057e+02 8.511069981779244287e-03 1.195943401907577623e+02
4.180781000000039285e+02 8.550280955977375766e-03 1.189018909766224823e+02
4.181781000000039512e+02 8.589491930175505510e-03 1.182094417624871880e+02
4.182781000000039739e+02 8.628702904373636989e-03 1.175169925483519080e+02
4.183781000000039967e+02 8.666947055253315310e-03 1.168349925121773794e+02
4.184781000000040194e+02 8.704707823477970605e-03 1.161582167515132227e+02
4.185781000000040422e+02 8.742468591702627634e-03 1.154814409908490660e+02
4.186781000000040649e+02 8.780321899092918825e-03 1.148087332826205795e+02
4.187781000000040876e+02 8.818417735626723000e-03 1.141466872360380194e+02
4.188781000000041104e+02 8.856513572160528910e-03 1.134846411894554734e+02
4.189781000000041331e+02 8.894609408694334821e-03 1.128225951428729275e+02
4.190781000000041558e+02 8.934156359930663788e-03 1.121733135130360353e+02
4.191781000000041786e+02 8.973890615196353920e-03 1.115256794625977506e+02
4.192781000000042013e+02 9.013624870462045788e-03 1.108780454121594801e+02
4.193781000000042241e+02 9.052458951474603305e-03 1.102374596331861198e+02
4.194781000000042468e+02 9.090376434614159604e-03 1.096040507209256134e+02
4.195781000000042695e+02 9.128293917753717637e-03 1.089706418086651070e+02
4.196781000000042923e+02 9.166261563376479349e-03 1.083386856296321810e+02
4.197781000000043150e+02 9.204656784451124146e-03 1.077191122719143834e+02
4.198781000000043377e+02 9.243052005525767209e-03 1.070995389141966001e+02
4.199781000000043605e+02 9.281447226600412007e-03 1.064799655564788026e+02
4.200781000000043832e+02 9.321151885817176297e-03 1.058699720596761296e+02
4.201781000000044060e+02 9.361379847443614816e-03 1.052638070478854360e+02
4.202781000000044287e+02 9.401607809070055069e-03 1.046576420360947424e+02
4.203781000000044514e+02 9.441197370297466432e-03 1.040556407049171099e+02
4.204781000000044742e+02 9.479456600931400814e-03 1.034623158590760568e+02
4.205781000000044969e+02 9.517715831565335197e-03 1.028689910132350036e+02
4.206781000000045196e+02 9.555975062199269579e-03 1.022756661673939362e+02
4.207781000000045424e+02 9.594757088264321832e-03 1.016937564421944700e+02
4.208781000000045651e+02 9.633576194918145458e-03 1.011126563633099948e+02
4.209781000000045879e+02 9.672395301571969084e-03 1.005315562844255197e+02
4.210781000000046106e+02 9.712221432856105174e-03 9.995686082493197944e+01
4.211781000000046333e+02 9.752891687727261935e-03 9.938753394345634717e+01
4.212781000000046561e+02 9.793561942598416961e-03 9.881820706198070070e+01
4.213781000000046788e+02 9.833933670932930304e-03 9.825065622261045917e+01
4.214781000000047015e+02 9.872657605967396013e-03 9.769290870027445806e+01
4.215781000000047243e+02 9.911381541001861722e-03 9.713516117793847116e+01
4.216781000000047470e+02 9.950105476036327432e-03 9.657741365560248425e+01
4.217781000000047698e+02 9.989273332357108751e-03 9.602855234230021608e+01
4.218781000000047925e+02 1.002857894050445189e-02 9.548244848074301672e+01
4.219781000000048152e+02 1.006788454865179677e-02 9.493634461918581735e+01
4.220781000000048380e+02 1.010782478106500744e-02 9.439457618921839810e+01
4.221781000000048607e+02 1.014883179475064776e-02 9.386009546865103914e+01
4.222781000000048834e+02 1.018983880843628634e-02 9.332561474808366597e+01
4.223781000000049062e+02 1.023084582212192666e-02 9.279113402751630701e+01
4.224781000000049289e+02 1.027011618596185803e-02 9.226789260252456870e+01
4.225781000000049517e+02 1.030935612070244325e-02 9.174484810936827728e+01
4.226781000000049744e+02 1.034859605544302848e-02 9.122180361621198585e+01
4.227781000000049971e+02 1.038816043093965941e-02 9.070542753480056319e+01
4.228781000000050199e+02 1.042794787109051387e-02 9.019363622559292537e+01
4.229781000000050426e+02 1.046773531124137006e-02 8.968184491638530176e+01
4.230781000000050653e+02 1.050780324777155807e-02 8.917228204222340082e+01
4.231781000000050881e+02 1.054897660807292345e-02 8.867150133158864378e+01
4.232781000000051108e+02 1.059014996837428883e-02 8.817072062095390095e+01
4.233781000000051336e+02 1.063132332867565422e-02 8.766993991031914391e+01
4.234781000000051563e+02 1.067134164522941416e-02 8.717786178538774777e+01
4.235781000000051790e+02 1.071109287062696133e-02 8.668779603763458397e+01
4.236781000000052018e+02 1.075084409602450677e-02 8.619773028988142016e+01
4.237781000000052245e+02 1.079079370274475466e-02 8.571216957069437115e+01
4.238781000000052472e+02 1.083101469210790910e-02 8.523277166231028446e+01
4.239781000000052700e+02 1.087123568147106353e-02 8.475337375392619776e+01
4.240781000000052927e+02 1.091148527863547435e-02 8.427431316493327529e+01
4.241781000000053155e+02 1.095260026178641703e-02 8.380545648750546661e+01
4.242781000000053382e+02 1.099371524493735972e-02 8.333659981007767215e+01
4.243781000000053609e+02 1.103483022808830066e-02 8.286774313264986347e+01
4.244781000000053837e+02 1.107538471862649053e-02 8.240557070542949702e+01
4.245781000000054064e+02 1.111562694580554671e-02 8.194712222813386404e+01
4.246781000000054291e+02 1.115586917298460115e-02 8.148867375083821685e+01
4.247781000000054519e+02 1.119620183667716616e-02 8.103277088963935171e+01
4.248781000000054746e+02 1.123680249797888962e-02 8.058441165215275248e+01
4.249781000000054973e+02 1.127740315928061308e-02 8.013605241466616746e+01
4.250781000000055201e+02 1.131800382058233655e-02 7.968769317717956824e+01
4.251781000000055428e+02 1.135878242474356280e-02 7.924758112137300259e+01
4.252781000000055656e+02 1.139958951627671399e-02 7.880878938003432665e+01
4.253781000000055883e+02 1.144039660780986518e-02 7.836999763869565072e+01
4.254781000000056110e+02 1.148117595078172910e-02 7.793545548275319845e+01
4.255781000000056338e+02 1.152192428037916369e-02 7.750566290577799577e+01
4.256781000000056565e+02 1.156267260997659654e-02 7.707587032880279310e+01
4.257781000000056792e+02 1.160343936654539485e-02 7.664677698166588016e+01
4.258781000000057020e+02 1.164441151457294883e-02 7.622547741863218107e+01
4.259781000000057247e+02 1.168538366260050455e-02 7.580417785559848198e+01
4.260781000000057475e+02 1.172635581062805854e-02 7.538287829256479711e+01
4.261781000000057702e+02 1.176684549025197590e-02 7.496724406463964385e+01
4.262781000000057929e+02 1.180712087263399365e-02 7.455412619981530042e+01
4.263781000000058157e+02 1.184739625501600967e-02 7.414100833499094279e+01
4.264781000000058384e+02 1.188800010342642641e-02 7.373031525809869891e+01
4.265781000000058611e+02 1.192936114447093292e-02 7.332521189643622961e+01
4.266781000000058839e+02 1.197072218551544116e-02 7.292010853477377452e+01
4.267781000000059066e+02 1.201208322655994767e-02 7.251500517311131944e+01
4.268781000000059294e+02 1.205351198103963781e-02 7.211690109559742723e+01
4.269781000000059521e+02 1.209494721639212469e-02 7.171946692162806869e+01
4.270781000000059748e+02 1.213638245174461332e-02 7.132203274765872436e+01
4.271781000000059976e+02 1.217692354621450861e-02 8.369543575224533072e+01
4.272781000000060203e+02 1.221664835827047588e-02 1.077276388441327128e+02
4.273781000000060430e+02 1.225637317032644315e-02 1.317598419360200808e+02
4.274781000000060658e+02 1.229603419299194790e-02 7.294507337131042846e+01
4.275781000000060885e+02 1.233823709599470714e-02 9.651602776534839734e+01
4.276781000000061113e+02 1.238043999899746811e-02 1.200869821593863520e+02
4.277781000000061340e+02 1.242268334075071791e-02 9.908380193296643768e+01
4.278781000000061567e+02 1.246476075536465285e-02 8.569193540294868683e+01
4.279781000000061795e+02 1.250675003831955637e-02 1.088144588560942339e+02
4.280781000000062022e+02 1.254873932127445989e-02 1.319369823092397951e+02
4.281781000000062249e+02 1.259036899780099569e-02 7.525302682521358122e+01
4.282781000000062477e+02 1.262960954104878214e-02 9.793416562956061000e+01
4.283781000000062704e+02 1.266885008429656859e-02 1.206153044339076246e+02
4.284781000000062932e+02 1.270757416645836371e-02 7.014654697565745778e+01
4.285781000000063159e+02 1.275109522775858158e-02 8.743177638957436670e+01
4.286781000000063386e+02 1.279481354497351807e-02 1.096814055399302106e+02
4.287781000000063614e+02 1.283856244800764788e-02 1.128582510881953880e+02
4.288781000000063841e+02 1.288222692250850891e-02 7.728547877453631543e+01
4.289781000000064068e+02 1.292569038081594658e-02 9.912006000981881471e+01
4.290781000000064296e+02 1.296915383912338599e-02 1.209546412451012998e+02
4.291781000000064523e+02 1.301291395098461839e-02 6.750041198358600525e+01
4.292781000000064751e+02 1.305262968795543183e-02 8.892228820095897390e+01
4.293781000000064978e+02 1.309234542492624526e-02 1.103441644183319426e+02
4.294781000000065205e+02 1.313167989315697053e-02 8.480166327848431251e+01
4.295781000000065433e+02 1.317671598500135682e-02 7.907225938123183084e+01
4.296781000000065660e+02 1.322340679073227658e-02 1.000952361301149978e+02
4.297781000000065887e+02 1.327009759646319634e-02 1.211182128789981647e+02
4.298781000000066115e+02 1.331699579117887229e-02 6.956871060481704205e+01
4.299781000000066342e+02 1.336362853645650488e-02 9.019207925088814193e+01
4.300781000000066570e+02 1.341026128173413746e-02 1.108154478969592276e+02
4.301781000000066797e+02 1.345824388171477752e-02 6.039997384196624353e+01
4.302781000000067024e+02 1.350053188381713370e-02 8.063647625542921560e+01
4.303781000000067252e+02 1.354281988591948989e-02 1.008729786688921735e+02
4.304781000000067479e+02 1.358494272136535723e-02 9.772347020123285688e+01
4.305781000000067706e+02 1.363286139341114700e-02 7.140398148716036530e+01
4.306781000000067934e+02 1.368468189209760821e-02 9.126280070651907295e+01
4.307781000000068161e+02 1.373650239078406943e-02 1.111216199258777806e+02
4.308781000000068389e+02 1.378878565598893984e-02 6.250656727731625750e+01
4.309781000000068616e+02 1.384093302425047980e-02 8.199144066569401446e+01
4.310781000000068843e+02 1.389308039251201977e-02 1.014763140540717785e+02
4.311781000000069071e+02 1.394654048725369778e-02 7.219728646861612731e+01
4.312781000000069298e+02 1.399550799790577268e-02 7.303200739726176494e+01
4.313781000000069525e+02 1.404331411158500978e-02 9.214837513186759566e+01
4.314781000000069753e+02 1.409111172717119470e-02 1.091052306589065353e+02
4.315781000000069980e+02 1.414386931279166572e-02 6.438560790691153102e+01
4.316781000000070208e+02 1.420306840560081781e-02 8.314329160293155496e+01
4.317781000000070435e+02 1.426226749840997163e-02 1.019009752989515505e+02
4.318781000000070662e+02 1.432202558484328703e-02 5.604506874469581135e+01
4.319781000000070890e+02 1.438196157870386994e-02 7.444723776003743865e+01
4.320781000000071117e+02 1.444189757256445113e-02 9.284940677537906595e+01
4.321781000000071344e+02 1.450267478812857641e-02 8.434967190191781583e+01
4.322781000000071572e+02 1.456117888274535872e-02 6.605123964723020435e+01
4.323781000000071799e+02 1.461731945549412867e-02 8.411106451032350151e+01
4.324781000000072027e+02 1.467346002824289862e-02 1.021708893734167987e+02
4.325781000000072254e+02 1.473306227911570961e-02 5.794119121208917988e+01
4.326781000000072481e+02 1.480107274368120014e-02 7.566437780205612285e+01
4.327781000000072709e+02 1.486908320824669241e-02 9.338756439202305160e+01
4.328781000000072936e+02 1.493755180851700712e-02 6.115823552134588681e+01
4.329781000000073163e+02 1.500655298194816453e-02 6.750952177122378828e+01
4.330781000000073391e+02 1.507555298407688843e-02 8.490063234573332807e+01
4.331781000000073618e+02 1.514478425995660453e-02 9.505716518862629982e+01
4.332781000000073846e+02 1.521395309535341668e-02 5.963913017007951822e+01
4.333781000000074073e+02 1.527998013634562086e-02 7.670342758987032994e+01
4.334781000000074300e+02 1.534600717733782677e-02 9.376772500966114876e+01
4.335781000000074528e+02 1.541358710485190783e-02 5.203876594339562445e+01
4.336781000000074755e+02 1.549050579465309843e-02 6.878636024916123404e+01
4.337781000000074982e+02 1.556742448445428903e-02 8.553395455492685073e+01
4.338781000000075210e+02 1.564461358540970154e-02 7.253420808965279321e+01
4.339781000000075437e+02 1.572252767399297257e-02 6.114112466265184054e+01
4.340781000000075665e+02 1.580046182284727818e-02 7.757263101388272730e+01
4.341781000000075892e+02 1.587839597170158726e-02 9.400413736511362117e+01
4.342781000000076119e+02 1.595721749625726021e-02 5.376256144013991189e+01
4.343781000000076347e+02 1.603292090156805197e-02 6.988916289160012241e+01
4.344781000000076574e+02 1.610862430687884719e-02 8.601576434306031160e+01
4.345781000000076801e+02 1.618460041988592502e-02 5.144414146933581122e+01
4.346781000000077029e+02 1.626893940850156553e-02 6.246766131652418608e+01
4.347781000000077256e+02 1.635368811424360580e-02 7.829247855609753515e+01
4.348781000000077483e+02 1.643852757036931914e-02 8.264621504927494300e+01
4.349781000000077711e+02 1.652409032159843708e-02 5.529817229495577635e+01
4.350781000000077938e+02 1.660968167763854364e-02 7.083406456060622247e+01
4.351781000000078166e+02 1.669527303367865367e-02 8.636995682625666859e+01
4.352781000000078393e+02 1.678185888037647330e-02 4.837520139637504002e+01
4.353781000000078620e+02 1.686552954096795162e-02 6.362519501228931063e+01
4.354781000000078848e+02 1.694920020155942994e-02 7.887518862820360255e+01
4.355781000000079075e+02 1.703295968720719769e-02 6.214813346596432098e+01
4.356781000000079302e+02 1.712232961575148663e-02 5.666381814569916742e+01
4.357781000000079530e+02 1.721319705960161137e-02 7.163583375817218268e+01
4.358781000000079757e+02 1.730406450345173611e-02 8.660784937064519795e+01
4.359781000000079985e+02 1.739544624019909169e-02 4.992711418460876871e+01
4.360781000000080212e+02 1.748680964516222125e-02 6.462918146194050451e+01
4.361781000000080439e+02 1.757817305012535428e-02 7.933124873927224030e+01
4.362781000000080667e+02 1.767061075065655407e-02 4.342360327754314397e+01
4.363781000000080894e+02 1.775972901316842309e-02 5.786020621969952771e+01
4.364781000000081121e+02 1.784884727568029211e-02 7.229680916185591855e+01
4.365781000000081349e+02 1.793897681818549736e-02 7.167916593602755881e+01
4.366781000000081576e+02 1.803433057141335880e-02 5.131424232647191275e+01
4.367781000000081804e+02 1.812978903707914563e-02 6.549135756522231588e+01
4.368781000000082031e+02 1.822524750274493593e-02 7.966847280397271902e+01
4.369781000000082258e+02 1.832175837577811744e-02 4.497793146518627339e+01
4.370781000000082486e+02 1.841876320768640052e-02 5.890412272001054816e+01
4.371781000000082713e+02 1.851576803959468706e-02 7.283031397483482294e+01
4.372781000000082940e+02 1.861327289414191344e-02 5.295184389630808397e+01
4.373781000000083168e+02 1.871180111723214773e-02 5.253460592163651910e+01
4.374781000000083395e+02 1.881037400038032895e-02 6.621116716611203401e+01
4.375781000000083623e+02 1.890894688352851363e-02 7.988772841058755603e+01
4.376781000000083850e+02 1.900895330023185531e-02 4.637094797906279098e+01
4.377781000000084077e+02 1.910911589553156154e-02 5.980709805007213475e+01
4.378781000000084305e+02 1.920927849083126776e-02 7.324324812108147853e+01
4.379781000000084532e+02 1.931026187820051448e-02 4.041070501145426874e+01
4.380781000000084759e+02 1.941203345563398061e-02 5.360738407865092370e+01
4.381781000000084987e+02 1.951380503306745021e-02 6.680406314584757865e+01
4.382781000000085214e+02 1.961587042414160431e-02 6.194446389614646620e+01
4.383781000000085442e+02 1.971918023460392244e-02 4.760960255653491657e+01
4.384781000000085669e+02 1.982258120350192943e-02 6.057587064380386721e+01
4.385781000000085896e+02 1.992598217239993294e-02 7.354213873107281074e+01
4.386781000000086124e+02 2.003059495385751954e-02 4.181060369813390309e+01
4.387781000000086351e+02 2.013564576116974938e-02 5.454763613423511970e+01
4.388781000000086578e+02 2.024069656848197923e-02 6.728466857033633630e+01
4.389781000000086806e+02 2.034635782254307773e-02 4.481100641608674096e+01
4.390781000000087033e+02 2.045304949180472287e-02 4.871537611411527280e+01
4.391781000000087261e+02 2.055977077113258292e-02 6.122733746643356767e+01
4.392781000000087488e+02 2.066655933655686325e-02 6.995210174462046382e+01
