# lambda	calibration	sensitivity
4.118305000000025871e+02 9.958117987576545552e-03 1.598278990655997802e+02
4.119305000000026098e+02 1.001745168887317218e-02 1.029975289183090581e+02
4.120305000000026325e+02 1.007733412920851050e-02 1.002759375994185689e+02
4.121305000000026553e+02 1.013734231150116918e-02 1.407718526973832240e+02
4.122305000000026780e+02 1.019747397433306245e-02 1.463511411302355611e+02
4.123305000000027007e+02 1.025819610254459155e-02 8.277542082112333333e+01
4.124305000000027235e+02 1.031922854467734810e-02 1.224333584580243013e+02
4.125305000000027462e+02 1.038026098681010465e-02 1.620912960949252692e+02
4.126305000000027690e+02 1.044176095863053391e-02 7.383626243199230998e+01
4.127305000000027917e+02 1.050380971738504830e-02 1.047988247207127586e+02
4.128305000000028144e+02 1.056588312930134034e-02 1.436447907685154632e+02
4.129305000000028372e+02 1.062820965812374084e-02 1.160145509408606301e+02
4.130305000000028599e+02 1.069112930131180424e-02 8.786629707103553244e+01
4.131305000000028826e+02 1.075426328848838077e-02 1.259043519499902857e+02
4.132305000000029054e+02 1.081742637026782139e-02 1.565845429394512109e+02
4.133305000000029281e+02 1.088122921911866686e-02 7.158770100584594331e+01
4.134305000000029509e+02 1.094544533330056406e-02 1.088406197862512670e+02
4.135305000000029736e+02 1.100966144748246126e-02 1.460935385666566049e+02
4.136305000000029963e+02 1.107427060532462093e-02 8.778832455111363231e+01
4.137305000000030191e+02 1.113947997631309188e-02 9.245290808681932049e+01
4.138305000000030418e+02 1.120480164645656397e-02 1.289300847340743985e+02
4.139305000000030645e+02 1.127028816785586272e-02 1.272539255303677521e+02
4.140305000000030873e+02 1.133642545866945898e-02 7.670890308860006712e+01
4.141305000000031100e+02 1.140287814742514672e-02 1.124158860949796122e+02
4.142305000000031328e+02 1.146933083618083445e-02 1.481228691013591288e+02
4.143305000000031555e+02 1.153633353071094672e-02 6.159012095674478360e+01
4.144305000000031782e+02 1.160394367059534859e-02 9.655382373711589139e+01
4.145305000000032010e+02 1.167155381047975220e-02 1.315175265174869992e+02
4.146305000000032237e+02 1.173947786421968530e-02 1.000044686383276940e+02
4.147305000000032464e+02 1.180806286304918705e-02 8.131576845792835684e+01
4.148305000000032692e+02 1.187685854787890079e-02 1.155489700947013603e+02
4.149305000000032919e+02 1.194571795094656955e-02 1.368945579274276838e+02
4.150305000000033147e+02 1.201529742043485303e-02 6.666883985062334261e+01
4.151305000000033374e+02 1.208530916578007784e-02 1.001861911406984404e+02
4.152305000000033601e+02 1.215532091112530265e-02 1.337035424307735525e+02
4.153305000000033829e+02 1.222581002671157581e-02 7.466783870656675504e+01
4.154305000000034056e+02 1.229697040485486573e-02 8.543155076375137469e+01
4.155305000000034283e+02 1.236822677364915642e-02 1.182470965056232899e+02
4.156305000000034511e+02 1.243970221546560062e-02 1.105637951718821910e+02
4.157305000000034738e+02 1.251191030630327029e-02 7.124396646422816559e+01
4.158305000000034966e+02 1.258444283374401430e-02 1.033722622649410994e+02
4.159305000000035193e+02 1.265697536118476005e-02 1.355005580656540189e+02
4.160305000000035420e+02 1.273019807319254043e-02 5.760828759481241690e+01
4.161305000000035648e+02 1.280403922644523726e-02 8.907034844051371181e+01
4.162305000000035875e+02 1.287788037969793409e-02 1.205324092862150138e+02
4.163305000000036102e+02 1.295211148647672922e-02 8.605977351137616438e+01
4.164305000000036330e+02 1.302708651719626867e-02 7.532900812214354858e+01
4.165305000000036557e+02 1.310226742000623369e-02 1.061333341107828119e+02
4.166305000000036785e+02 1.317755597495602268e-02 1.195947365901179467e+02
4.167305000000037012e+02 1.325365762140206377e-02 6.211946255144281537e+01
4.168305000000037239e+02 1.333021033737477601e-02 9.227852713761592440e+01
4.169305000000037467e+02 1.340676305334748825e-02 1.224375917237890405e+02
4.170305000000037694e+02 1.348389489877962685e-02 6.322778680986162669e+01
4.171305000000037921e+02 1.356177740461822316e-02 7.896653643106077425e+01
4.172305000000038149e+02 1.363973394179949020e-02 1.084997847125035975e+02
4.173305000000038376e+02 1.371797463155863955e-02 9.589422599020636540e+01
4.174305000000038604e+02 1.379703704248778744e-02 6.615393384590218773e+01
4.175305000000038831e+02 1.387642902688024545e-02 9.508584136968278244e+01
4.176305000000039058e+02 1.395582101127270519e-02 1.240177488934633629e+02
4.177305000000039286e+02 1.403606524137783473e-02 5.384485693760983338e+01
4.178305000000039513e+02 1.411692234868993506e-02 8.218012169905490794e+01
4.179305000000039740e+02 1.419777945600203366e-02 1.105153864604999825e+02
4.180305000000039968e+02 1.427911485351148618e-02 7.380788953698186106e+01
4.181305000000040195e+02 1.436127645601792749e-02 6.976758035492758836e+01
4.182305000000040422e+02 1.444363038581059945e-02 9.752661835910382138e+01
4.183305000000040650e+02 1.452614407321208695e-02 1.043493321030976375e+02
4.184305000000040877e+02 1.460955906488463699e-02 5.783194233402573303e+01
4.185305000000041105e+02 1.469343726756580301e-02 8.502336009482118584e+01
4.186305000000041332e+02 1.477731547024697077e-02 1.122147778556166173e+02
4.187305000000041559e+02 1.486187886537829184e-02 5.321500508994522249e+01
4.188305000000041787e+02 1.494726566690582868e-02 7.299295621353812180e+01
4.189305000000042014e+02 1.503269707020774525e-02 9.962911490132222525e+01
4.190305000000042241e+02 1.511848435354986274e-02 8.297668070841763210e+01
4.191305000000042469e+02 1.520517253555976958e-02 6.141566117453442075e+01
4.192305000000042696e+02 1.529218259173889365e-02 8.751551772625400361e+01
4.193305000000042924e+02 1.537920990268863176e-02 1.115968876934005465e+02
4.194305000000043151e+02 1.546721893035366696e-02 5.026448913165035037e+01
4.195305000000043378e+02 1.555583579310580722e-02 7.584245073021754990e+01
4.196305000000043606e+02 1.564445265585795095e-02 1.014204123287847494e+02
4.197305000000043833e+02 1.573363416726137470e-02 6.305414745202666182e+01
4.198305000000044060e+02 1.582371216318109730e-02 6.460159818139592858e+01
4.199305000000044288e+02 1.591396088131095954e-02 8.967078732860728962e+01
4.200305000000044515e+02 1.600359721871872157e-02 9.093907641617290949e+01
4.201305000000044743e+02 1.609199632073755534e-02 5.378942193257965698e+01
4.202305000000044970e+02 1.618157499444395492e-02 7.836192386155298095e+01
4.203305000000045197e+02 1.627115366815035449e-02 1.029344257905263049e+02
4.204305000000045425e+02 1.636338566326836497e-02 4.442197704270400749e+01
4.205305000000045652e+02 1.645480466239136394e-02 6.745946117411941145e+01
4.206305000000045879e+02 1.654620960365900048e-02 9.154955588773421482e+01
4.207305000000046107e+02 1.663841704623747822e-02 7.160771533863461968e+01
4.208305000000046334e+02 1.673140607023339277e-02 5.696562188937230786e+01
4.209305000000046562e+02 1.682428254621607874e-02 8.059064297480117034e+01
4.210305000000046789e+02 1.691710606024203825e-02 9.779859646017811770e+01
4.211305000000047016e+02 1.700898473728966118e-02 4.683696478742044889e+01
4.212305000000047244e+02 1.710004292576715670e-02 7.000707600793158747e+01
4.213305000000047471e+02 1.719110111424465223e-02 9.317718722844273316e+01
4.214305000000047698e+02 1.728173135986149980e-02 5.354611556383657955e+01
4.215305000000047926e+02 1.737026620084946085e-02 5.981636372341102259e+01
4.216305000000048153e+02 1.745839047618017933e-02 8.254149300855036131e+01
4.217305000000048381e+02 1.754693669335131642e-02 7.912292239539792149e+01
4.218305000000048608e+02 1.763575097624079518e-02 4.998759426627260893e+01
4.219305000000048835e+02 1.772354227290636949e-02 7.228106659525789723e+01
4.220305000000049063e+02 1.781133356957194380e-02 9.457453892424317132e+01
4.221305000000049290e+02 1.789420773933819361e-02 4.051918201579312040e+01
4.222305000000049517e+02 1.797797394451667100e-02 6.238755885730574846e+01
4.223305000000049745e+02 1.806174014969514838e-02 8.425593569881837652e+01
4.224305000000049972e+02 1.814249390200338777e-02 6.162509557511376812e+01
4.225305000000050200e+02 1.821790880429464965e-02 5.284239566590269988e+01
4.226305000000050427e+02 1.829205027746276524e-02 7.429855300057002410e+01
4.227305000000050654e+02 1.836588589479699538e-02 8.569866023026042967e+01
4.228305000000050882e+02 1.843758625446841395e-02 4.364673335008707511e+01
4.229305000000051109e+02 1.850979267376993281e-02 6.469582923428694698e+01
4.230305000000051336e+02 1.858199909307144820e-02 8.574492511848680465e+01
4.231305000000051564e+02 1.865429166718012358e-02 4.523298257839785919e+01
4.232305000000051791e+02 1.871838427355690393e-02 5.543679482626562560e+01
4.233305000000052019e+02 1.878131338365287076e-02 7.608553601040512149e+01
4.234305000000052246e+02 1.884825080243020257e-02 6.874392538193036728e+01
4.235305000000052473e+02 1.892009069919848088e-02 4.650814042190916808e+01
4.236305000000052701e+02 1.898876024367125714e-02 6.676847477938119368e+01
4.237305000000052928e+02 1.905742978814403341e-02 8.702880913685322639e+01
4.238305000000053155e+02 1.911389496322891263e-02 3.789794285924612893e+01
4.239305000000053383e+02 1.917576088767673076e-02 5.777451461737013716e+01
4.240305000000053610e+02 1.923762681212454889e-02 7.765108637549414539e+01
4.241305000000053838e+02 1.929422289208970742e-02 5.285257076388186448e+01
4.242305000000054065e+02 1.934479553571973043e-02 4.910267899750427745e+01
4.243305000000054292e+02 1.939462404329689652e-02 6.860752516031043058e+01
4.244305000000054520e+02 1.944431018135962808e-02 7.499775776566946206e+01
4.245305000000054747e+02 1.949416654524069314e-02 4.073184350497210460e+01
4.246305000000054974e+02 1.954590230241981530e-02 5.987380396291644047e+01
4.247305000000055202e+02 1.959763805959893399e-02 7.901576442086076213e+01
4.248305000000055429e+02 1.965027794718646886e-02 3.797051117502846296e+01
4.249305000000055657e+02 1.969505298450439229e-02 5.144654918078487071e+01
4.250305000000055884e+02 1.973922844328314039e-02 7.022549340113461369e+01
4.251305000000056111e+02 1.978813324002127311e-02 5.958952113488713564e+01
4.252305000000056339e+02 1.984132589776954614e-02 4.332175847766218624e+01
4.253305000000056566e+02 1.989179165442746255e-02 6.174767761701272661e+01
4.254305000000056793e+02 1.994225741108537550e-02 8.017359675636325278e+01
4.255305000000057021e+02 1.998238906676184229e-02 3.548025088118218662e+01
4.256305000000057248e+02 2.002705010683968750e-02 5.356056339951803835e+01
4.257305000000057476e+02 2.007171114691752925e-02 7.164087591785389009e+01
4.258305000000057703e+02 2.011235949414504412e-02 4.514188809313045425e+01
4.259305000000057930e+02 2.014952530600726960e-02 4.565928354040360659e+01
4.260305000000058158e+02 2.018642113312462197e-02 6.339960764698851392e+01
4.261305000000058385e+02 2.022328790618637892e-02 6.550878780754642605e+01
4.262305000000058612e+02 2.026049244176065384e-02 3.803556850123560196e+01
4.263305000000058840e+02 2.029843308021161627e-02 5.544158166310215563e+01
4.264305000000059067e+02 2.033637371866257870e-02 7.284759482496870930e+01
4.265305000000059295e+02 2.037420994674089825e-02 3.160595126364102470e+01
4.266305000000059522e+02 2.040842648638245549e-02 4.776299916163812043e+01
4.267305000000059749e+02 2.044259563887584896e-02 6.483815782444129638e+01
4.268305000000059977e+02 2.047794655130754163e-02 5.147519303915449029e+01
4.269305000000060204e+02 2.051282153710353925e-02 4.035620640402414949e+01
4.270305000000060431e+02 2.054635348950343762e-02 5.710643111491008028e+01
4.271305000000060659e+02 2.057976556367245927e-02 7.065447755237244110e+01
4.272305000000060886e+02 2.061064774203548097e-02 4.163469270980868941e+01
4.273305000000061113e+02 2.064120542264657673e-02 9.822741184351052368e+01
4.274305000000061341e+02 2.067096427491576030e-02 1.139677178288522157e+02
4.275305000000061568e+02 2.069958551431348368e-02 3.832845193581921706e+01
4.276305000000061796e+02 2.072913725092924431e-02 7.472826249362087481e+01
4.277305000000062023e+02 2.075871218993581568e-02 1.301839544793732841e+02
4.278305000000062250e+02 2.078825064530704855e-02 5.704219816158787637e+01
4.279305000000062478e+02 2.081659385911650492e-02 5.216156907453812863e+01
4.280305000000062705e+02 2.084328441760942632e-02 1.064886967326888936e+02
4.281305000000062932e+02 2.087151305093973633e-02 8.362694642618235719e+01
4.282305000000063160e+02 2.089756617628302920e-02 3.046831920145769601e+01
4.283305000000063387e+02 2.092345254908134847e-02 8.369962052294673072e+01
4.284305000000063615e+02 2.095070689848122988e-02 1.274717897073418271e+02
4.285305000000063842e+02 2.098637929470289001e-02 4.426896462967738444e+01
4.286305000000064069e+02 2.101130283595563711e-02 6.179036465791034516e+01
4.287305000000064297e+02 2.103872825976699570e-02 1.139494394502416981e+02
4.288305000000064524e+02 2.105841640316741606e-02 6.191848353334041377e+01
4.289305000000064751e+02 2.109541006633022450e-02 4.073194360187626728e+01
4.290305000000064979e+02 2.113151461031536130e-02 9.185020396159075062e+01
4.291305000000065206e+02 2.116198413941405843e-02 9.806988793551767003e+01
4.292305000000065434e+02 2.119736501120306552e-02 3.232557193581822474e+01
4.293305000000065661e+02 2.124520541597242976e-02 7.058579984445266575e+01
4.294305000000065888e+02 2.129364634485244115e-02 1.206790601030965036e+02
4.295305000000066116e+02 2.134549570355019285e-02 4.954184033151386757e+01
4.296305000000066343e+02 2.139800344979497088e-02 5.016447334095515487e+01
4.297305000000066570e+02 2.144924592864181495e-02 9.924730656763654224e+01
4.298305000000066798e+02 2.150675498336792821e-02 7.067258436085178630e+01
4.299305000000067025e+02 2.156483332321267044e-02 3.049461919548638633e+01
4.300305000000067253e+02 2.162864243858398164e-02 7.859719022811995615e+01
4.301305000000067480e+02 2.169648129379430149e-02 1.107340087807140065e+02
4.302305000000067707e+02 2.177734570401945041e-02 3.793290767728147728e+01
4.303305000000067935e+02 2.185026075926648284e-02 5.876290444615308672e+01
4.304305000000068162e+02 2.192752223578643342e-02 1.059075296828601012e+02
4.305305000000068389e+02 2.200202459944629318e-02 5.419805859321646579e+01
4.306305000000068617e+02 2.209645039675895220e-02 3.967369821102576566e+01
4.307305000000068844e+02 2.219220995487138082e-02 8.588631991635884333e+01
4.308305000000069072e+02 2.228492409289629939e-02 8.415326237729107106e+01
4.309305000000069299e+02 2.238589676262356387e-02 2.704276623977450100e+01
4.310305000000069526e+02 2.249574848093290405e-02 6.663172865228312958e+01
4.311305000000069754e+02 2.260589469810456165e-02 1.119335182027084130e+02
4.312305000000069981e+02 2.271976323706790396e-02 4.291625456270743655e+01
4.313305000000070208e+02 2.283565468940276441e-02 4.810252413649565284e+01
4.314305000000070436e+02 2.295209267731538813e-02 9.249673757646777972e+01
4.315305000000070663e+02 2.307151190874751762e-02 5.938129640567823486e+01
4.316305000000070891e+02 2.319293210647540779e-02 3.027719510940736569e+01
4.317305000000071118e+02 2.331687732064026755e-02 7.379934662635793075e+01
4.318305000000071345e+02 2.344203885519302588e-02 9.597053199574136784e+01
4.319305000000071573e+02 2.356956180966912617e-02 3.231832690880474956e+01
4.320305000000071800e+02 2.369630786126725522e-02 5.581094290621963694e+01
4.321305000000072027e+02 2.382373123595388914e-02 9.846240697582999246e+01
4.322305000000072255e+02 2.395096385539488559e-02 4.732993203246911662e+01
4.323305000000072482e+02 2.408337275692018845e-02 3.850784452360804266e+01
4.324305000000072710e+02 2.421441353506880237e-02 8.032678026746508237e+01
4.325305000000072937e+02 2.434400663020574312e-02 7.194775308922586987e+01
4.326305000000073164e+02 2.447790762298803630e-02 2.237173916017174236e+01
4.327305000000073392e+02 2.461115944679153830e-02 6.285847554439637008e+01
4.328305000000073619e+02 2.474439715184281394e-02 1.038554339045285673e+02
4.329305000000073846e+02 2.487732717193732318e-02 3.704500520236135230e+01
4.330305000000074074e+02 2.501365324646287469e-02 4.604604865340343167e+01
4.331305000000074301e+02 2.514909916180567417e-02 8.623881476057333373e+01
4.332305000000074529e+02 2.528250970897573738e-02 5.122550344658908728e+01
4.333305000000074756e+02 2.542191560512436707e-02 2.988006462861791590e+01
4.334305000000074983e+02 2.555958093991199387e-02 6.927976846842855707e+01
4.335305000000075211e+02 2.569645797007905422e-02 8.299576086049100354e+01
4.336305000000075438e+02 2.583559366110514677e-02 2.737292771351184228e+01
4.337305000000075665e+02 2.597587109180674383e-02 5.294814723879115093e+01
4.338305000000075893e+02 2.611576766696931812e-02 9.158975934529786400e+01
4.339305000000076120e+02 2.625461612196826333e-02 4.122999068984501037e+01
4.340305000000076348e+02 2.639800507203639984e-02 3.724135021718366545e+01
4.341305000000076575e+02 2.654015265770698351e-02 7.511194200498439955e+01
4.342305000000076802e+02 2.668064270092727897e-02 6.122711219484166634e+01
4.343305000000077030e+02 2.682603285014800720e-02 2.211994380742839184e+01
4.344305000000077257e+02 2.697045670527543210e-02 5.925933871598668645e+01
4.345305000000077484e+02 2.711475766807787749e-02 9.265673821872501037e+01
4.346305000000077712e+02 2.725926172837551953e-02 3.181959321908448501e+01
4.347305000000077939e+02 2.740673942057754442e-02 4.399522176076310132e+01
4.348305000000078167e+02 2.755346865797283010e-02 8.040526087387719656e+01
4.349305000000078394e+02 2.769837562685148816e-02 4.494607252463035252e+01
4.350305000000078621e+02 2.784907183604209274e-02 2.931333950490047613e+01
4.351305000000078849e+02 2.799814336480549101e-02 6.501767278448353693e+01
4.352305000000079076e+02 2.814619796417689931e-02 7.154155992469436853e+01
4.353305000000079303e+02 2.829727988103744943e-02 2.297294952164701698e+01
4.354305000000079531e+02 2.844897914847728873e-02 5.019083118481158579e+01
4.355305000000079758e+02 2.860042454812210602e-02 8.519409676865041092e+01
4.356305000000079986e+02 2.875105160614704891e-02 3.579890755318292861e+01
4.357305000000080213e+02 2.890606286428398439e-02 3.592771364418415203e+01
4.358305000000080440e+02 2.905992110952800023e-02 7.025268264789015404e+01
4.359305000000080668e+02 2.921180884758040747e-02 5.182387378339082318e+01
4.360305000000080895e+02 2.936947847547734941e-02 2.219567099207367278e+01
4.361305000000081122e+02 2.952578591721591317e-02 5.585419377004186003e+01
4.362305000000081350e+02 2.968174907154714354e-02 8.064291671288415841e+01
4.363305000000081577e+02 2.983863689687316426e-02 2.720783681772550366e+01
4.364305000000081805e+02 2.999809462966561077e-02 4.199926544045891319e+01
4.365305000000082032e+02 3.015688751289781824e-02 7.500838421395508249e+01
4.366305000000082259e+02 3.031397611815222701e-02 3.932926053086209350e+01
4.367305000000082487e+02 3.047692901039300573e-02 2.866890469276266629e+01
4.368305000000082714e+02 3.063824333576177159e-02 6.103889879687019260e+01
4.369305000000082941e+02 3.079821112695288118e-02 6.148336571587040567e+01
4.370305000000083169e+02 3.096223682600345029e-02 1.912398712917514487e+01
4.371305000000083396e+02 3.112623987896408553e-02 4.758146328858671126e+01
4.372305000000083623e+02 3.129011163208243740e-02 7.933537317962924362e+01
4.373305000000083851e+02 3.145335299537214274e-02 3.097450233865305336e+01
4.374305000000084078e+02 3.162096842516685935e-02 3.462167650431853616e+01
4.375305000000084306e+02 3.178743828927251686e-02 6.576687791032186681e+01
4.376305000000084533e+02 3.195146559446594009e-02 4.353156395594716344e+01
4.377305000000084760e+02 3.212252186823760791e-02 2.214339238708737057e+01
4.378305000000084988e+02 3.229163609035987786e-02 5.270116828071017778e+01
4.379305000000085215e+02 3.246012094719026575e-02 7.003050886228928107e+01
4.380305000000085442e+02 3.263041223157572834e-02 2.311542871660179799e+01
4.381305000000085670e+02 3.280280569054976059e-02 4.009431607365702632e+01
4.382305000000085897e+02 3.297460983886783131e-02 7.007415801215375950e+01
4.383305000000086125e+02 3.314482461970312543e-02 3.432246483958868311e+01
4.384305000000086352e+02 3.332105106365579328e-02 2.794996733753285412e+01
4.385305000000086579e+02 3.349559237383230997e-02 5.737467289916869362e+01
4.386305000000086807e+02 3.366839264543119992e-02 5.260689881233983556e+01
4.387305000000087034e+02 3.384647754096526545e-02 1.625956704429493271e+01
4.388305000000087261e+02 3.402380545045324833e-02 4.512891278870784362e+01
4.389305000000087489e+02 3.420113335994123122e-02 7.399825853312076163e+01
4.390305000000087716e+02 3.437810524777960841e-02 2.666938665695027311e+01
