# Exposure Time: 30.000000
# Center Wavelength: 800.000000
# Grating: 149.849991 l, 800.000000 nm
# Input Slit Width: 500.000000
628.656067	587.000000
630.008057	557.000000
631.359900	600.000000
632.711800	598.000000
634.063660	567.000000
635.415466	693.000000
636.767200	776.000000
638.119000	846.000000
639.470700	839.000000
640.822300	818.000000
642.173950	704.000000
643.525500	560.000000
644.877000	476.000000
646.228600	471.000000
647.579956	585.000000
648.931400	651.000000
650.282837	710.000000
651.634155	738.000000
652.985500	699.000000
654.336731	576.000000
655.688000	538.000000
657.039100	574.000000
658.390259	571.000000
659.741333	584.000000
661.092400	574.000000
662.443500	586.000000
663.794434	487.000000
665.145400	631.000000
666.496200	656.000000
667.847100	676.000000
669.197900	795.000000
670.548645	759.000000
671.899400	613.000000
673.250061	614.000000
674.600769	572.000000
675.951355	462.000000
677.301900	458.000000
678.652400	477.000000
680.002869	460.000000
681.353300	485.000000
682.703700	459.000000
684.054000	473.000000
685.404300	482.000000
686.754600	469.000000
688.104800	478.000000
689.454956	581.000000
690.805054	701.000000
692.155100	748.000000
693.505100	729.000000
694.855100	741.000000
696.205100	592.000000
697.554932	486.000000
698.904800	508.000000
700.254600	1347.000000
701.604400	1529.000000
702.954041	1535.000000
704.303700	1613.000000
705.653300	1522.000000
707.002900	634.000000
708.352400	502.000000
709.701900	507.000000
711.051331	485.000000
712.400700	493.000000
713.750000	517.000000
715.099300	554.000000
716.448547	560.000000
717.797668	562.000000
719.146851	558.000000
720.495900	611.000000
721.845000	1192.000000
723.194000	1202.000000
724.542900	1242.000000
725.891800	1221.000000
727.240700	1059.000000
728.589500	537.000000
729.938100	517.000000
731.286900	519.000000
732.635500	540.000000
733.984131	518.000000
735.332642	545.000000
736.681152	524.000000
738.029600	526.000000
739.377900	546.000000
740.726300	676.000000
742.074600	771.000000
743.422800	752.000000
744.771057	762.000000
746.119141	791.000000
747.467163	637.000000
748.815300	616.000000
750.163200	635.000000
751.511100	702.000000
752.859100	635.000000
754.206900	642.000000
755.554600	604.000000
756.902344	596.000000
758.249939	552.000000
759.597600	554.000000
760.945200	560.000000
762.292664	562.000000
763.640100	1298.000000
764.987500	6107.000000
766.334800	556.000000
767.682068	563.000000
769.029300	581.000000
770.376465	579.000000
771.723600	560.000000
773.070700	585.000000
774.417664	563.000000
775.764600	592.000000
777.111500	603.000000
778.458300	565.000000
779.805054	570.000000
781.151855	567.000000
782.498535	572.000000
783.845100	574.000000
785.191650	568.000000
786.538200	579.000000
787.884600	584.000000
789.231000	574.000000
790.577300	577.000000
791.923500	593.000000
793.269836	584.000000
794.615967	601.000000
795.962036	601.000000
797.308044	590.000000
798.654000	587.000000
799.999939	598.000000
801.345800	584.000000
802.691600	592.000000
804.037354	599.000000
805.383057	606.000000
806.728638	598.000000
808.074158	621.000000
809.419739	612.000000
810.765137	634.000000
812.110535	639.000000
813.455800	614.000000
814.801100	603.000000
816.146240	602.000000
817.491455	584.000000
818.836500	583.000000
820.181458	581.000000
821.526500	582.000000
822.871338	601.000000
824.216100	609.000000
825.561000	597.000000
826.905640	625.000000
828.250244	630.000000
829.594849	641.000000
830.939400	645.000000
832.283800	627.000000
833.628200	637.000000
834.972534	764.000000
836.316700	796.000000
837.661000	794.000000
839.005100	822.000000
840.349100	807.000000
841.693200	644.000000
843.037100	646.000000
844.381000	629.000000
845.724854	665.000000
847.068542	709.000000
848.412200	726.000000
849.755859	712.000000
851.099365	711.000000
852.442900	707.000000
853.786300	630.000000
855.129639	618.000000
856.472900	620.000000
857.816162	623.000000
859.159300	620.000000
860.502300	655.000000
861.845400	646.000000
863.188354	684.000000
864.531250	675.000000
865.874100	692.000000
867.216800	712.000000
868.559448	649.000000
869.902100	637.000000
871.244600	632.000000
872.587100	629.000000
873.929565	630.000000
875.271851	696.000000
876.614136	690.000000
877.956360	664.000000
879.298500	682.000000
880.640500	664.000000
881.982544	652.000000
883.324463	640.000000
884.666300	684.000000
886.008100	668.000000
887.349800	678.000000
888.691467	656.000000
890.033100	642.000000
891.374600	648.000000
892.715942	654.000000
894.057400	632.000000
895.398600	644.000000
896.739800	624.000000
898.081055	655.000000
899.422058	601.000000
900.763062	614.000000
902.104000	648.000000
903.444900	626.000000
904.785645	611.000000
906.126343	632.000000
907.467000	635.000000
908.807556	638.000000
910.148100	615.000000
911.488464	640.000000
912.828800	657.000000
914.169100	644.000000
915.509338	641.000000
916.849400	618.000000
918.189453	623.000000
919.529400	639.000000
920.869400	636.000000
922.209167	637.000000
923.548950	626.000000
924.888600	642.000000
926.228200	1264.000000
927.567700	614.000000
928.907166	602.000000
930.246600	601.000000
931.585900	631.000000
932.925049	621.000000
934.264200	613.000000
935.603333	600.000000
936.942261	596.000000
938.281250	607.000000
939.620056	609.000000
940.958800	602.000000
942.297546	592.000000
943.636100	605.000000
944.974700	594.000000
946.313200	601.000000
947.651500	616.000000
948.989746	595.000000
950.328000	601.000000
951.666100	606.000000
953.004150	610.000000
954.342200	584.000000
955.680054	584.000000
957.017900	596.000000
958.355652	595.000000
959.693300	624.000000
961.030800	579.000000
962.368400	570.000000
963.705750	600.000000
965.043152	579.000000
966.380432	592.000000
967.717600	554.000000
969.054700	563.000000
970.391700	565.000000
971.728638	563.000000
