# lambda	calibration	sensitivity
4.174781000000037920e+02 1.636798225611376528e-02 6.242239421146776124e+01
4.175781000000038148e+02 1.644228108551180553e-02 6.206734363105326935e+01
4.176781000000038375e+02 1.651459139460381004e-02 6.171543935778634449e+01
4.177781000000038603e+02 1.658444848908289387e-02 6.136741664743217228e+01
4.178781000000038830e+02 1.665430558356197771e-02 6.101939393707800008e+01
4.179781000000039057e+02 1.672418553075221553e-02 6.067177671888401136e+01
4.180781000000039285e+02 1.679444354998808550e-02 6.033086790607207206e+01
4.181781000000039512e+02 1.686470156922395547e-02 5.998995909326013987e+01
4.182781000000039739e+02 1.693495958845982891e-02 5.964905028044820057e+01
4.183781000000039967e+02 1.700814551247822187e-02 5.931277703438768611e+01
4.184781000000040194e+02 1.708279530105223307e-02 5.897882143263824872e+01
4.185781000000040422e+02 1.715744508962624426e-02 5.864486583088881844e+01
4.186781000000040649e+02 1.723045665598658266e-02 5.831281448725111005e+01
4.187781000000040876e+02 1.729917472534330328e-02 5.798575387468066111e+01
4.188781000000041104e+02 1.736789279470002390e-02 5.765869326211020507e+01
4.189781000000041331e+02 1.743661086405674451e-02 5.733163264953975613e+01
4.190781000000041558e+02 1.750609589109914169e-02 5.701061295881371649e+01
4.191781000000041786e+02 1.757567991394429902e-02 5.669037300589927497e+01
4.192781000000042013e+02 1.764526393678945981e-02 5.637013305298483345e+01
4.193781000000042241e+02 1.771745893849880141e-02 5.605324024654490245e+01
4.194781000000042468e+02 1.779231255620946847e-02 5.573975565504611041e+01
4.195781000000042695e+02 1.786716617392013554e-02 5.542627106354732547e+01
4.196781000000042923e+02 1.794130939952296930e-02 5.511348759459596636e+01
4.197781000000043150e+02 1.800939737811415448e-02 5.480668036068906446e+01
4.198781000000043377e+02 1.807748535670534312e-02 5.449987312678216256e+01
4.199781000000043605e+02 1.814557333529653177e-02 5.419306589287525355e+01
4.200781000000043832e+02 1.821452319677203946e-02 5.389084770759625087e+01
4.201781000000044060e+02 1.828381750016940671e-02 5.359046348463118647e+01
4.202781000000044287e+02 1.835311180356677049e-02 5.329007926166612208e+01
4.203781000000044514e+02 1.842424033476222633e-02 5.299170155397820281e+01
4.204781000000044742e+02 1.849919112133051671e-02 5.269750512290528377e+01
4.205781000000044969e+02 1.857414190789881056e-02 5.240330869183236473e+01
4.206781000000045196e+02 1.864909269446710094e-02 5.210911226075943858e+01
4.207781000000045424e+02 1.871747365246025779e-02 5.182053061874846378e+01
4.208781000000045651e+02 1.878538862873820395e-02 5.153234721985870692e+01
4.209781000000045879e+02 1.885330360501615010e-02 5.124416382096895006e+01
4.210781000000046106e+02 1.892197269394420636e-02 5.095911669439877301e+01
4.211781000000046333e+02 1.899127390671121254e-02 5.067669850197835046e+01
4.212781000000046561e+02 1.906057511947821526e-02 5.039428030955792082e+01
4.213781000000046788e+02 1.913073342417793976e-02 5.011270029952073202e+01
4.214781000000047015e+02 1.920562266623464243e-02 4.983574685076299460e+01
4.215781000000047243e+02 1.928051190829134509e-02 4.955879340200525007e+01
4.216781000000047470e+02 1.935540115034804776e-02 4.928183995324750555e+01
4.217781000000047698e+02 1.942505620346942144e-02 4.900886226369539855e+01
4.218781000000047925e+02 1.949308705178546056e-02 4.873711827955332865e+01
4.219781000000048152e+02 1.956111790010149967e-02 4.846537429541125164e+01
4.220781000000048380e+02 1.962967128662571753e-02 4.819549838048217794e+01
4.221781000000048607e+02 1.969910304166591977e-02 4.792876262479254734e+01
4.222781000000048834e+02 1.976853479670611854e-02 4.766202686910290964e+01
4.223781000000049062e+02 1.983796655174632079e-02 4.739529111341327905e+01
4.224781000000049289e+02 1.991241707529337740e-02 4.713338196566607508e+01
4.225781000000049517e+02 1.998695553631722049e-02 4.687155738841127572e+01
4.226781000000049744e+02 2.006149399734106359e-02 4.660973281115648348e+01
4.227781000000049971e+02 2.013230066163259821e-02 4.635074654373067915e+01
4.228781000000050199e+02 2.020054158184846418e-02 4.609371171609409146e+01
4.229781000000050426e+02 2.026878250206433016e-02 4.583667688845750376e+01
4.230781000000050653e+02 2.033728236580484988e-02 4.558059582402851362e+01
4.231781000000050881e+02 2.040680271447364511e-02 4.532827349803410755e+01
4.232781000000051108e+02 2.047632306314244380e-02 4.507595117203970148e+01
4.233781000000051336e+02 2.054584341181123902e-02 4.482362884604529540e+01
4.234781000000051563e+02 2.061879058969914857e-02 4.457513105756196836e+01
4.235781000000051790e+02 2.069253018413420159e-02 4.432751765129181365e+01
4.236781000000052018e+02 2.076626977856925807e-02 4.407990424502165183e+01
4.237781000000052245e+02 2.083775413537232793e-02 4.383430108606036413e+01
4.238781000000052472e+02 2.090615336127386523e-02 4.359144791495151594e+01
4.239781000000052700e+02 2.097455258717540252e-02 4.334859474384266065e+01
4.240781000000052927e+02 2.104298536632714933e-02 4.310589346151807888e+01
4.241781000000053155e+02 2.111243313129594970e-02 4.286778681490982734e+01
4.242781000000053382e+02 2.118188089626475007e-02 4.262968016830158291e+01
4.243781000000053609e+02 2.125132866123355391e-02 4.239157352169333848e+01
4.244781000000053837e+02 2.132263523413290007e-02 4.215650226887654384e+01
4.245781000000054064e+02 2.139497739179317681e-02 4.192312210393504301e+01
4.246781000000054291e+02 2.146731954945345008e-02 4.168974193899354219e+01
4.247781000000054519e+02 2.153868282882579616e-02 4.145756048307318764e+01
4.248781000000054746e+02 2.160714532144022287e-02 4.122893125555344085e+01
4.249781000000054973e+02 2.167560781405464959e-02 4.100030202803370116e+01
4.250781000000055201e+02 2.174407030666907631e-02 4.077167280051395437e+01
4.251781000000055428e+02 2.181316299861089242e-02 4.054721072406152160e+01
4.252781000000055656e+02 2.188235658093222111e-02 4.032341577852211145e+01
4.253781000000055883e+02 2.195155016325355327e-02 4.009962083298270130e+01
4.254781000000056110e+02 2.202125209024323113e-02 3.987813695834418581e+01
4.255781000000056338e+02 2.209152217222211043e-02 3.965923606833106874e+01
4.256781000000056565e+02 2.216179225420099319e-02 3.944033517831795166e+01
4.257781000000056792e+02 2.223191752798297366e-02 3.922183665254725327e+01
4.258781000000057020e+02 2.230042873474260418e-02 3.900782297548366273e+01
4.259781000000057247e+02 2.236893994150223122e-02 3.879380929842006509e+01
4.260781000000057475e+02 2.243745114826186174e-02 3.857979562135647456e+01
4.261781000000057702e+02 2.250620682000951250e-02 3.836906390760580621e+01
4.262781000000057929e+02 2.257507107539140356e-02 3.815978993840519706e+01
4.263781000000058157e+02 2.264393533077329462e-02 3.795051596920459502e+01
4.264781000000058384e+02 2.271240891242768539e-02 3.774260569076673022e+01
4.265781000000058611e+02 2.277998189784618058e-02 3.753783904519023906e+01
4.266781000000058839e+02 2.284755488326467576e-02 3.733307239961374790e+01
4.267781000000059066e+02 2.291512786868317095e-02 3.712830575403724964e+01
4.268781000000059294e+02 2.298379545299106957e-02 3.692751807898721239e+01
4.269781000000059521e+02 2.305256780168062070e-02 3.672711123237658626e+01
4.270781000000059748e+02 2.312134015037017529e-02 3.652670438576596013e+01
4.271781000000059976e+02 2.318998350290358418e-02 4.467099664485076715e+01
4.272781000000060203e+02 2.325850909178725154e-02 6.043336259023568857e+01
4.273781000000060430e+02 2.332703468067091543e-02 7.619572853562060288e+01
4.274781000000060658e+02 2.339567527511733983e-02 3.782217412018206915e+01
4.275781000000060885e+02 2.346047895669529926e-02 5.328147872600347057e+01
4.276781000000061113e+02 2.352528263827325869e-02 6.874078333182487199e+01
4.277781000000061340e+02 2.358950796072780895e-02 5.507553082437833325e+01
4.278781000000061567e+02 2.365743621419396855e-02 4.638163126906074041e+01
4.279781000000061795e+02 2.372708491517655852e-02 6.154544536561935786e+01
4.280781000000062022e+02 2.379673361615915195e-02 7.670925946217798241e+01
4.281781000000062249e+02 2.386627119544526554e-02 3.973282111012531459e+01
4.282781000000062477e+02 2.393524845159221773e-02 5.460515841091415723e+01
4.283781000000062704e+02 2.400422570773916991e-02 6.947749571170299987e+01
4.284781000000062932e+02 2.407445814863390376e-02 3.656645378894438636e+01
4.285781000000063159e+02 2.413733846683721249e-02 4.791075064504403969e+01
4.286781000000063386e+02 2.419990112400140225e-02 6.249779636572240804e+01
4.287781000000063614e+02 2.426212155733407233e-02 6.462781117071435233e+01
4.288781000000063841e+02 2.432943831458529022e-02 4.144736797344236123e+01
4.289781000000064068e+02 2.440209047377537438e-02 5.576006966126053044e+01
4.290781000000064296e+02 2.447474263296545507e-02 7.007277134907869254e+01
4.291781000000064523e+02 2.454758527718772787e-02 3.521703547439956594e+01
4.292781000000064751e+02 2.461965569779558938e-02 4.925757929770625765e+01
4.293781000000064978e+02 2.469172611840345088e-02 6.329812312101294225e+01
4.294781000000065205e+02 2.476526238437357780e-02 4.666988652266852000e+01
4.295781000000065433e+02 2.483145894444957133e-02 4.297870524174966533e+01
4.296781000000065660e+02 2.489507669912210952e-02 5.675707526108752887e+01
4.297781000000065887e+02 2.495869445379464771e-02 7.053544528042539241e+01
4.298781000000066115e+02 2.502751596582004565e-02 3.692101869650191759e+01
4.299781000000066342e+02 2.510739123699960718e-02 5.043796652624260446e+01
4.300781000000066570e+02 2.518726650817916871e-02 6.395491435598329133e+01
4.301781000000066797e+02 2.526776496346153436e-02 3.107518074736517022e+01
4.302781000000067024e+02 2.534775929635490338e-02 4.434038461125820163e+01
4.303781000000067252e+02 2.542775362924827240e-02 5.760558847515123659e+01
4.304781000000067479e+02 2.550886197396092306e-02 5.559364777374982225e+01
4.305781000000067706e+02 2.558533510375928660e-02 3.844708183844610971e+01
4.306781000000067934e+02 2.565616513040332516e-02 5.146779266122469210e+01
4.307781000000068161e+02 2.572699515704736373e-02 6.448850348400327448e+01
4.308781000000068389e+02 2.580203476298263687e-02 3.276538687562484853e+01
4.309781000000068616e+02 2.589464726022232613e-02 4.554495428752841235e+01
4.310781000000068843e+02 2.598725975746201886e-02 5.832452169943196907e+01
4.311781000000069071e+02 2.608057412544513218e-02 3.922779949134642408e+01
4.312781000000069298e+02 2.617442874786055779e-02 3.981927236896918743e+01
4.313781000000069525e+02 2.626819722325951512e-02 5.236179694304750853e+01
4.314781000000069753e+02 2.636209744159073026e-02 6.349213201493864744e+01
4.315781000000069980e+02 2.645596611754280972e-02 3.429170153661272025e+01
4.316781000000070208e+02 2.654144686041702561e-02 4.660382119755284691e+01
4.317781000000070435e+02 2.662692760329124150e-02 5.891594085849298779e+01
4.318781000000070662e+02 2.671386746340904950e-02 2.895830310907557248e+01
4.319781000000070890e+02 2.682389457362186272e-02 4.104197454361842290e+01
4.320781000000071117e+02 2.693392168383467247e-02 5.312564597816127332e+01
4.321781000000071344e+02 2.704445773056783978e-02 4.760340025093049121e+01
4.322781000000071572e+02 2.715653960042643464e-02 3.567104396452027970e+01
4.323781000000071799e+02 2.726858054863181419e-02 4.753455611278603499e+01
4.324781000000072027e+02 2.738062149683719373e-02 5.939806826105179027e+01
4.325781000000072254e+02 2.749496702920373528e-02 3.048238315073594862e+01
4.326781000000072481e+02 2.760072849591293370e-02 4.212908025187296346e+01
4.327781000000072709e+02 2.770648996262213559e-02 5.377577735300997119e+01
4.328781000000072936e+02 2.781267942057477627e-02 3.270757616388266342e+01
4.329781000000073163e+02 2.793957778096405054e-02 3.690961366284385292e+01
4.330781000000073391e+02 2.806875699430775098e-02 4.834219371158829404e+01
4.331781000000073618e+02 2.819807935665248622e-02 5.503507658945579806e+01
4.332781000000073846e+02 2.832950704352578744e-02 3.187162619924593798e+01
4.333781000000074073e+02 2.846105600925331186e-02 4.309326819533481512e+01
4.334781000000074300e+02 2.859260497498083628e-02 5.431491019142369936e+01
4.335781000000074528e+02 2.872724768162271056e-02 2.700598081304219278e+01
4.336781000000074755e+02 2.885474946139594127e-02 3.802303859289267507e+01
4.337781000000074982e+02 2.898225124116916851e-02 4.904009637274315025e+01
4.338781000000075210e+02 2.911020579441315342e-02 4.055546072639947397e+01
4.339781000000075437e+02 2.925215681431730941e-02 3.312620949040865526e+01
4.340781000000075665e+02 2.939885962789605747e-02 4.393891115758763988e+01
4.341781000000075892e+02 2.954556244147480207e-02 5.475161282476662450e+01
4.342781000000076119e+02 2.969402055558220677e-02 2.839961783368320170e+01
4.343781000000076347e+02 2.984290367481177986e-02 3.901511240262964719e+01
4.344781000000076574e+02 2.999178679404134948e-02 4.963060697157608558e+01
4.345781000000076801e+02 3.014317490938039218e-02 2.698845393066222442e+01
4.346781000000077029e+02 3.028986353315052740e-02 3.425870506535638782e+01
4.347781000000077256e+02 3.043619113319082081e-02 4.467868893765222538e+01
4.348781000000077483e+02 3.058267160129856527e-02 4.757164435954206283e+01
4.349781000000077711e+02 3.073742828532571858e-02 2.966379764222300608e+01
4.350781000000077938e+02 3.089772815849800222e-02 3.989613654732090708e+01
4.351781000000078166e+02 3.105802803167028586e-02 5.012847545241879743e+01
4.352781000000078393e+02 3.121929337577327920e-02 2.522779426927542801e+01
4.353781000000078620e+02 3.138101947579283180e-02 3.527356986255010440e+01
4.354781000000078848e+02 3.154274557581238092e-02 4.531934545582478080e+01
4.355781000000079075e+02 3.170566509901948105e-02 3.437509963166806415e+01
4.356781000000079302e+02 3.186585532128623222e-02 3.081189583223254402e+01
4.357781000000079530e+02 3.202464573976772366e-02 4.067674349352131458e+01
4.358781000000079757e+02 3.218343615824921511e-02 5.054159115481009223e+01
4.359781000000079985e+02 3.234638223590893119e-02 2.649530319725042915e+01
4.360781000000080212e+02 3.251568211981428758e-02 3.618409552880903846e+01
4.361781000000080439e+02 3.268498200371964396e-02 4.587288786036764776e+01
4.362781000000080667e+02 3.285479978242129839e-02 2.232985853510245988e+01
4.363781000000080894e+02 3.302670319682149414e-02 3.184520296917742854e+01
4.364781000000081121e+02 3.319860661122169682e-02 4.136054740325240431e+01
4.365781000000081349e+02 3.337066328187110464e-02 4.098971239961153401e+01
4.366781000000081576e+02 3.354455006579486198e-02 2.765108599726683991e+01
4.367781000000081804e+02 3.371909880281673266e-02 3.699654471168238246e+01
4.368781000000082031e+02 3.389364753983861028e-02 4.634200342609793211e+01
4.369781000000082258e+02 3.406932337033501124e-02 2.359371892374471358e+01
4.370781000000082486e+02 3.424655855961400430e-02 3.277444585596909121e+01
4.371781000000082713e+02 3.442379374889299737e-02 4.195517278819347951e+01
4.372781000000082940e+02 3.460139923297568532e-02 2.893439909771041840e+01
4.373781000000083168e+02 3.478108333713228473e-02 2.869451894247814039e+01
4.374781000000083395e+02 3.496105548288755416e-02 3.771077763686466255e+01
4.375781000000083623e+02 3.514102762864281665e-02 4.672703633125119183e+01
4.376781000000083850e+02 3.532277959046991461e-02 2.474926829068724743e+01
4.377781000000084077e+02 3.550554022987682107e-02 3.360655036506832971e+01
4.378781000000084305e+02 3.568830086928373446e-02 4.246383243944941910e+01
4.379781000000084532e+02 3.587176875185439651e-02 2.093691458674371475e+01
4.380781000000084759e+02 3.605737233713542100e-02 2.963547826169834920e+01
4.381781000000084987e+02 3.624297592241643856e-02 3.833404193665298720e+01
4.382781000000085214e+02 3.642879460180135226e-02 3.517639928101232272e+01
4.383781000000085442e+02 3.661666834929013653e-02 2.579597650605688841e+01
4.384781000000085669e+02 3.680517066789188579e-02 3.434162901025575820e+01
4.385781000000085896e+02 3.699367298649362812e-02 4.288728151445462800e+01
4.386781000000086124e+02 3.718356014981482466e-02 2.208589034049517963e+01
4.387781000000086351e+02 3.737501841624291110e-02 3.047944229758333989e+01
4.388781000000086578e+02 3.756647668267099754e-02 3.887299425467149661e+01
4.389781000000086806e+02 3.775839020568136362e-02 2.415118865088759392e+01
4.390781000000087033e+02 3.795265566657184120e-02 2.674499225042250927e+01
4.391781000000087261e+02 3.814713355946664636e-02 3.498941964015955364e+01
4.392781000000087488e+02 3.834166139278373520e-02 4.074783330763509070e+01
