# lambda	calibration	sensitivity
4.092305000000019959e+02 1.207662472415021483e-02 1.084370446801271015e+02
4.093305000000020186e+02 1.214198222659050065e-02 8.352464858925482361e+01
4.094305000000020414e+02 1.220765032723012886e-02 6.444811426609865634e+01
4.095305000000020641e+02 1.227368422787515276e-02 1.168825291149756396e+02
4.096305000000020868e+02 1.233997328033491561e-02 9.140304644957956270e+01
4.097305000000021096e+02 1.240657424409577492e-02 6.979839437191310481e+01
4.098305000000021323e+02 1.247350489714131594e-02 9.887084606604679493e+01
4.099305000000021550e+02 1.254077783650221246e-02 9.904276296435513416e+01
4.100305000000021778e+02 1.260834294326684119e-02 7.527556271495825513e+01
4.101305000000022005e+02 1.267625834406833213e-02 5.838821566906750604e+01
4.102305000000022233e+02 1.274455892919942705e-02 1.069405940119172982e+02
4.103305000000022460e+02 1.281311976807253741e-02 8.302830915592238625e+01
4.104305000000022687e+02 1.288200901232784343e-02 6.364365665245306047e+01
4.105305000000022915e+02 1.295128125371709620e-02 1.143667164056225687e+02
4.106305000000023142e+02 1.302082997451032079e-02 9.054450057998433010e+01
4.107305000000023369e+02 1.309070809013085715e-02 6.871465782400288447e+01
4.108305000000023597e+02 1.316089525250779824e-02 5.268805894533008427e+01
4.109305000000023824e+02 1.323154656087529094e-02 9.787479545624282196e+01
4.110305000000024052e+02 1.330246254265549793e-02 7.507045144965636041e+01
4.111305000000024279e+02 1.337371548822784140e-02 5.784354671416928539e+01
4.112305000000024506e+02 1.344535295450564362e-02 1.049772135137070990e+02
4.113305000000024734e+02 1.351726646764093293e-02 8.244453353966339648e+01
4.114305000000024961e+02 1.358951012487824052e-02 6.281742486053966701e+01
4.115305000000025188e+02 1.366212318829114480e-02 1.116393071160909329e+02
4.116305000000025416e+02 1.373502045872179549e-02 8.956188701885646708e+01
4.117305000000025643e+02 1.380823814329399865e-02 6.760508813012067719e+01
4.118305000000025871e+02 1.388181292105393136e-02 5.236440085525281773e+01
4.119305000000026098e+02 1.395576110621119664e-02 9.639824965478253205e+01
4.120305000000026325e+02 1.402996845215040769e-02 7.474199518245774243e+01
4.121305000000026553e+02 1.410448895212054396e-02 5.722676825186007932e+01
4.122305000000026780e+02 1.417936209649544969e-02 1.028822714581478266e+02
4.123305000000027007e+02 1.425449538162842575e-02 8.173516908276144477e+01
4.124305000000027235e+02 1.432993680939519988e-02 6.193368285855561339e+01
4.125305000000027462e+02 1.440563863937267645e-02 4.713754644675472605e+01
4.126305000000027690e+02 1.448177715528010771e-02 8.847876236692302143e+01
4.127305000000027917e+02 1.455816278290070730e-02 6.748531067850314002e+01
4.128305000000028144e+02 1.463485070389979395e-02 5.190829267126111546e+01
4.129305000000028372e+02 1.471188938054100379e-02 9.482028678801194133e+01
4.130305000000028599e+02 1.478918104663988313e-02 7.434937690732240867e+01
4.131305000000028826e+02 1.486678096790614370e-02 5.654645502299731419e+01
4.132305000000029054e+02 1.494472581598414035e-02 1.009146429537867817e+02
4.133305000000029281e+02 1.502293621734639498e-02 8.099927356697359926e+01
4.134305000000029509e+02 1.510146397771538335e-02 6.105338422285554145e+01
4.135305000000029736e+02 1.518031414083691362e-02 4.685007016411107372e+01
4.136305000000029963e+02 1.525956169999887271e-02 8.730887955833999570e+01
4.137305000000030191e+02 1.533907175910870571e-02 6.734826828470457372e+01
4.138305000000030418e+02 1.541890754988590496e-02 5.142441609485459253e+01
4.139305000000030645e+02 1.549911612714557733e-02 9.329697634459182609e+01
4.140305000000030873e+02 1.557960285501299065e-02 7.387710478097699252e+01
4.141305000000031100e+02 1.566042639734267772e-02 5.582972238972516976e+01
4.142305000000031328e+02 1.574155798902474729e-02 5.807239273274436187e+01
4.143305000000031555e+02 1.582311522226982625e-02 8.023857048191581498e+01
4.144305000000031782e+02 1.590499367750046120e-02 6.063064501417724728e+01
4.145305000000032010e+02 1.598721870826639094e-02 4.656590830452530838e+01
4.146305000000032237e+02 1.606985331759810953e-02 8.612804415759335086e+01
4.147305000000032464e+02 1.615277871039786164e-02 6.706687960713070140e+01
4.148305000000032692e+02 1.623606442621857576e-02 5.087073987007774889e+01
4.149305000000032919e+02 1.631976082276978893e-02 9.183211926653717683e+01
4.150305000000033147e+02 1.640376534008268841e-02 7.335670368063539115e+01
4.151305000000033374e+02 1.648814206997389897e-02 5.501095907989968481e+01
4.152305000000033601e+02 1.657287604445860027e-02 4.200628238704634754e+01
4.153305000000033829e+02 1.665811737380495233e-02 7.933896065000084263e+01
4.154305000000034056e+02 1.674365620093476448e-02 6.058322997736213722e+01
4.155305000000034283e+02 1.682957890544008878e-02 4.621459729838551311e+01
4.156305000000034511e+02 1.691595730003068662e-02 8.493536776774675445e+01
4.157305000000034738e+02 1.700265286236686199e-02 6.681376212427561256e+01
4.158305000000034966e+02 1.708974667509351522e-02 5.029522381274076537e+01
4.159305000000035193e+02 1.717724879245642253e-02 6.939908058286577841e+01
4.160305000000035420e+02 1.726517953914993159e-02 7.286658430039074119e+01
4.161305000000035648e+02 1.735349304260505598e-02 5.448010361046135586e+01
4.162305000000035875e+02 1.744223952748688924e-02 4.180801730580491693e+01
4.163305000000036102e+02 1.753148750596447356e-02 7.836557849141105692e+01
4.164305000000036330e+02 1.762105938354111695e-02 6.061496462152700815e+01
4.165305000000036557e+02 1.771105356312769469e-02 4.584040382606949748e+01
4.166305000000036785e+02 1.780154232368590453e-02 8.357039128993186239e+01
4.167305000000037012e+02 1.789237959073518985e-02 6.653935398331262263e+01
4.168305000000037239e+02 1.798364883835390504e-02 4.979758525089375354e+01
4.169305000000037467e+02 1.807530036726197678e-02 3.756378834604007011e+01
4.170305000000037694e+02 1.816758493402989560e-02 7.211029603993034698e+01
4.171305000000037921e+02 1.826019246773695828e-02 5.476116333127291824e+01
4.172305000000038149e+02 1.835323956795089501e-02 4.156147039793283682e+01
4.173305000000038376e+02 1.844681648003974189e-02 7.714803285952456235e+01
4.174305000000038604e+02 1.854073982351234218e-02 6.054624727194707390e+01
4.175305000000038831e+02 1.863510939745627662e-02 4.550059888007476161e+01
4.176305000000039058e+02 1.872997348433989503e-02 7.543232470291854952e+01
4.177305000000039286e+02 1.882523919141177240e-02 6.609610796680055955e+01
4.178305000000039513e+02 1.892094176792251392e-02 4.937809363302895349e+01
4.179305000000039740e+02 1.901711603132796163e-02 3.743315287057463081e+01
4.180305000000039968e+02 1.911385529131147051e-02 7.109107621098090135e+01
4.181305000000040195e+02 1.921093127273430443e-02 5.488320595117975387e+01
4.182305000000040422e+02 1.930845697703300820e-02 4.133910087772731856e+01
4.183305000000040650e+02 1.940650994818252789e-02 7.573519671675799714e+01
4.184305000000040877e+02 1.950492272312963349e-02 6.028787212580367338e+01
4.185305000000041105e+02 1.960378973528517990e-02 4.517097824597954769e+01
4.186305000000041332e+02 1.970305084246357086e-02 3.911556173480775556e+01
4.187305000000041559e+02 1.980293763909308710e-02 6.540452017139828911e+01
4.188305000000041787e+02 1.990318282906585953e-02 4.952200014096631975e+01
4.189305000000042014e+02 2.000387501494302681e-02 3.731583711112416069e+01
4.190305000000042241e+02 2.010510485325860824e-02 6.993347153216598144e+01
4.191305000000042469e+02 2.020668730551123879e-02 5.478327452518070828e+01
4.192305000000042696e+02 2.030872169093609486e-02 4.108953830105210159e+01
4.193305000000042924e+02 2.041126253313093122e-02 7.425926318579010399e+01
4.194305000000043151e+02 2.051417931536602887e-02 5.987757231497612764e+01
4.195305000000043378e+02 2.061755776524269376e-02 4.476138826650220892e+01
4.196305000000043606e+02 2.072137222506533621e-02 3.345897537103267894e+01
4.197305000000043833e+02 2.082577806250470592e-02 6.450018353895084999e+01
4.198305000000044060e+02 2.093052958210737252e-02 4.956570331428751075e+01
4.199305000000044288e+02 2.103572945252207491e-02 3.717475393984332044e+01
4.200305000000044515e+02 2.114145134464652520e-02 6.872072799062503634e+01
4.201305000000044743e+02 2.124754170791082891e-02 5.456900542273659482e+01
4.202305000000044970e+02 2.135408956351318027e-02 4.078824430207714613e+01
4.203305000000045197e+02 2.146106360776467437e-02 4.656484052376840310e+01
4.204305000000045425e+02 2.156856563457264925e-02 5.940424107321692304e+01
4.205305000000045652e+02 2.167649810147532358e-02 4.461399025372008253e+01
4.206305000000045879e+02 2.178487437430733087e-02 3.344861492498419153e+01
4.207305000000046107e+02 2.189379482111069100e-02 6.351162465546047997e+01
4.208305000000046334e+02 2.200306894818859077e-02 4.953051472800367350e+01
4.209305000000046562e+02 2.211279593776089430e-02 3.701886678577057666e+01
4.210305000000046789e+02 2.222303500451908859e-02 6.744027330021282296e+01
4.211305000000047016e+02 2.233364322935278354e-02 5.427345212615661296e+01
4.212305000000047244e+02 2.244471592020296294e-02 4.050473549809805007e+01
4.213305000000047471e+02 2.255618216648676636e-02 2.991114452545243552e+01
4.214305000000047698e+02 2.266827611552986801e-02 5.856855940097362634e+01
4.215305000000047926e+02 2.278069719128180196e-02 4.477200638125812304e+01
4.216305000000048153e+02 2.289354770844339790e-02 3.344436832298013940e+01
4.217305000000048381e+02 2.300691473940788545e-02 6.239804066684596506e+01
4.218305000000048608e+02 2.312061776269582966e-02 4.938768911961976471e+01
4.219305000000048835e+02 2.323475401972609211e-02 3.688718628863402671e+01
4.220305000000049063e+02 2.334931820904630889e-02 5.107129781547759251e+01
4.221305000000049290e+02 2.346430356034448841e-02 5.380243101745511325e+01
4.222305000000049517e+02 2.357969109699884283e-02 4.028241745550759845e+01
4.223305000000049745e+02 2.369548617354133579e-02 3.004272956290136776e+01
4.224305000000049972e+02 2.381177649827239534e-02 5.760896902077201531e+01
4.225305000000050200e+02 2.392836120973909630e-02 4.475646024481483920e+01
4.226305000000050427e+02 2.404533179604721044e-02 3.341673932000510661e+01
4.227305000000050654e+02 2.416274252570920975e-02 6.125484064219071456e+01
4.228305000000050882e+02 2.428044732597154504e-02 4.905117681482408187e+01
4.229305000000051109e+02 2.439844994673152911e-02 3.666865181904123716e+01
4.230305000000051336e+02 2.451638300232282519e-02 2.858202595503494337e+01
4.231305000000051564e+02 2.463403624787289733e-02 5.305649074766869688e+01
4.232305000000051791e+02 2.475251003175417408e-02 4.035222217065776817e+01
4.233305000000052019e+02 2.487179975003318486e-02 3.010528962396891473e+01
4.234305000000052246e+02 2.499009153819412021e-02 5.670598486520638204e+01
4.235305000000052473e+02 2.510773558196082236e-02 4.454805675249794206e+01
4.236305000000052701e+02 2.522453273873068863e-02 3.326366668125002235e+01
4.237305000000052928e+02 2.533930894284209048e-02 5.360524014517471869e+01
4.238305000000053155e+02 2.545427305905236318e-02 4.862876818472765450e+01
4.239305000000053383e+02 2.556773550849641974e-02 3.628311516683237414e+01
4.240305000000053610e+02 2.567596410962262599e-02 2.696144297868701756e+01
4.241305000000053838e+02 2.578532908563832549e-02 5.238662468638883496e+01
4.242305000000054065e+02 2.589390439907874805e-02 4.027011764929373072e+01
4.243305000000054292e+02 2.600119236083058005e-02 3.002033578064429875e+01
4.244305000000054520e+02 2.610112805014385209e-02 5.603335316946967026e+01
4.245305000000054747e+02 2.620338073988339594e-02 4.432378712368966944e+01
4.246305000000054974e+02 2.629859014764831388e-02 3.297039125448905139e+01
4.247305000000055202e+02 2.639323419824202155e-02 3.375255717120685262e+01
4.248305000000055429e+02 2.648460634089391807e-02 4.824859033682280796e+01
4.249305000000055657e+02 2.657166982972531885e-02 3.620049927173252513e+01
4.250305000000055884e+02 2.666803741745116599e-02 2.694582466659857900e+01
4.251305000000056111e+02 2.675078118536135599e-02 5.190675543663679292e+01
4.252305000000056339e+02 2.682434662728681515e-02 4.022274575641202432e+01
4.253305000000056566e+02 2.691131965779649735e-02 2.984891517907417580e+01
4.254305000000056793e+02 2.699976388860056420e-02 5.511817601225207852e+01
4.255305000000057021e+02 2.707542500373550515e-02 4.415600266528910822e+01
4.256305000000057248e+02 2.714970980402685655e-02 3.268902917447375955e+01
4.257305000000057476e+02 2.722259046982876060e-02 2.402032656565015145e+01
4.258305000000057703e+02 2.729272735712056155e-02 4.788231311343074026e+01
4.259305000000057930e+02 2.736299163052574243e-02 3.632383702511786794e+01
4.260305000000058158e+02 2.743399690428044782e-02 2.689559358919345300e+01
4.261305000000058385e+02 2.750744271290230664e-02 5.149074690717922920e+01
4.262305000000058612e+02 2.758035017798780505e-02 4.018966887119037779e+01
4.263305000000058840e+02 2.764511681852977604e-02 2.971269122091425174e+01
4.264305000000059067e+02 2.770468866368522992e-02 3.724024245892586293e+01
4.265305000000059295e+02 2.777646075018518068e-02 4.392062885181184129e+01
4.266305000000059522e+02 2.784154743222778602e-02 3.262070200114315810e+01
4.267305000000059749e+02 2.790425085148993609e-02 2.408313427893827452e+01
4.268305000000059977e+02 2.796581417473898226e-02 4.749241827020308193e+01
4.269305000000060204e+02 2.803022368546449761e-02 3.640685901962144300e+01
4.270305000000060431e+02 2.809222005925555987e-02 2.687212943085823724e+01
4.271305000000060659e+02 2.815422823224623949e-02 5.100402125032249501e+01
4.272305000000060886e+02 2.821540528748925705e-02 4.004360025473628326e+01
4.273305000000061113e+02 2.827618880951282207e-02 3.744269333878064998e+01
4.274305000000061341e+02 2.833576272408183314e-02 2.179223629148084740e+01
4.275305000000061568e+02 2.839581722997558400e-02 4.356831065345539145e+01
4.276305000000061796e+02 2.845525773681693502e-02 3.282359520507978345e+01
4.277305000000062023e+02 2.851388662770158386e-02 5.891826387842557722e+01
4.278305000000062250e+02 2.857336882431667571e-02 4.703453657131064602e+01
4.279305000000062478e+02 2.863543975674418332e-02 3.636578243446843572e+01
4.280305000000062705e+02 2.869419463830923805e-02 4.412125370486885600e+01
4.281305000000062932e+02 2.874844843037314274e-02 3.934826304200460356e+01
4.282305000000063160e+02 2.881994184294249181e-02 3.977412607461883454e+01
4.283305000000063387e+02 2.888671343845922862e-02 2.996820089708943158e+01
4.284305000000063615e+02 2.893649273004343658e-02 5.110253008325641133e+01
4.285305000000063842e+02 2.900226686313493729e-02 4.297984763440143752e+01
4.286305000000064069e+02 2.907229700454045523e-02 3.908653034188061781e+01
4.287305000000064297e+02 2.914567299270317755e-02 3.891863993354373719e+01
4.288305000000064524e+02 2.922153149545441905e-02 3.875349616689234722e+01
4.289305000000064751e+02 2.930073423040981812e-02 3.858822346261888470e+01
4.290305000000064979e+02 2.938210285397072768e-02 3.842249383731761014e+01
4.291305000000065206e+02 2.946485699147601001e-02 3.825636755423479229e+01
4.292305000000065434e+02 2.954369419907919986e-02 3.809078756965848100e+01
4.293305000000065661e+02 2.963381941518346274e-02 3.792509744829668250e+01
4.294305000000065888e+02 2.974100623200415933e-02 3.775870119403524683e+01
4.295305000000066116e+02 2.984207438586224462e-02 3.759247884650044114e+01
4.296305000000066343e+02 2.994320543844976659e-02 3.742659266858378686e+01
4.297305000000066570e+02 3.005537607172687614e-02 3.726023801842860195e+01
4.298305000000066798e+02 3.017374501139575421e-02 3.709355634777488575e+01
4.299305000000067025e+02 3.028858208720659057e-02 3.692767886358804930e+01
4.300305000000067253e+02 3.040942708689883464e-02 3.676157131392523780e+01
4.301305000000067480e+02 3.053813477218360328e-02 3.659479900132168950e+01
4.302305000000067707e+02 3.066651428357772269e-02 3.642856347951961027e+01
4.303305000000067935e+02 3.079705317047741475e-02 3.626252640685078177e+01
4.304305000000068162e+02 3.092982250396261040e-02 3.609652862842210652e+01
4.305305000000068389e+02 3.106581914584340479e-02 3.593005594472592890e+01
4.306305000000068617e+02 3.120166267776643479e-02 3.576417541601986727e+01
4.307305000000068844e+02 3.133908144658437145e-02 3.559777627689994972e+01
4.308305000000069072e+02 3.147746505043595711e-02 3.543130560480788915e+01
4.309305000000069299e+02 3.161746727351356229e-02 3.526444871329121611e+01
4.310305000000069526e+02 3.175735941966612713e-02 3.509792474299192122e+01
4.311305000000069754e+02 3.189774996557276365e-02 3.493171396466148337e+01
4.312305000000069981e+02 3.203955881946490836e-02 3.476540357713108165e+01
4.313305000000070208e+02 3.218262806602076309e-02 3.459899216200988548e+01
4.314305000000070436e+02 3.232537720650232455e-02 3.443360878948941917e+01
4.315305000000070663e+02 3.246854331699006169e-02 3.426877690617487104e+01
4.316305000000070891e+02 3.261470271122581671e-02 3.410342568882448688e+01
4.317305000000071118e+02 3.275975027160564490e-02 3.393949785075941605e+01
4.318305000000071345e+02 3.290617402458253377e-02 3.377586608659274248e+01
4.319305000000071573e+02 3.305313706658798145e-02 3.361289044183679664e+01
4.320305000000071800e+02 3.320095523014172240e-02 3.345021370606124833e+01
4.321305000000072027e+02 3.334900492642234315e-02 3.328800632411067539e+01
4.322305000000072255e+02 3.349788428299278753e-02 3.312607659961028617e+01
4.323305000000072482e+02 3.364873651229648155e-02 3.296429643299467926e+01
4.324305000000072710e+02 3.379890525865791168e-02 3.280285269898811862e+01
4.325305000000072937e+02 3.394983614334521477e-02 3.264156644688488740e+01
4.326305000000073164e+02 3.410268662800967909e-02 3.248042035057529375e+01
4.327305000000073392e+02 3.425484304116829803e-02 3.231943459470097224e+01
4.328305000000073619e+02 3.440778510028737885e-02 3.215854838063227561e+01
4.329305000000073846e+02 3.456186458333355971e-02 3.199775871406202299e+01
4.330305000000074074e+02 3.471671279849661285e-02 3.183704318498487496e+01
4.331305000000074301e+02 3.487143624584135987e-02 3.167637958135112441e+01
4.332305000000074529e+02 3.502647998985404520e-02 3.151575790298094404e+01
4.333305000000074756e+02 3.518375201677389347e-02 3.135523795485278953e+01
4.334305000000074983e+02 3.534005990200703856e-02 3.119472732241074198e+01
4.335305000000075211e+02 3.549729450200656000e-02 3.103426878795033517e+01
4.336305000000075438e+02 3.565523451867406990e-02 3.087386960689100945e+01
4.337305000000075665e+02 3.581328681846754347e-02 3.071351870583044885e+01
4.338305000000075893e+02 3.597171461039120471e-02 3.055322489322304946e+01
4.339305000000076120e+02 3.613065934757755948e-02 3.039300345532673120e+01
4.340305000000076348e+02 3.629058252255921296e-02 3.023287474442629730e+01
4.341305000000076575e+02 3.645015717586862214e-02 3.007284130191806071e+01
4.342305000000076802e+02 3.661013650973709427e-02 2.991292640901882649e+01
4.343305000000077030e+02 3.677124449961108321e-02 2.975310461246134963e+01
4.344305000000077257e+02 3.693176927543162513e-02 2.959351750908203016e+01
4.345305000000077484e+02 3.709293564236119944e-02 2.943411876390196724e+01
4.346305000000077712e+02 3.725446987780799829e-02 2.927495661806891647e+01
4.347305000000077939e+02 3.741620590788798106e-02 2.911604816775964366e+01
4.348305000000078167e+02 3.757804484228126352e-02 2.895755265402193501e+01
4.349305000000078394e+02 3.774009329077120112e-02 2.879950504153499580e+01
4.350305000000078621e+02 3.790273848711347288e-02 2.864139289213727935e+01
4.351305000000078849e+02 3.806509978923003357e-02 2.848422163314469557e+01
4.352305000000079076e+02 3.822784268336264224e-02 2.832746257045825544e+01
4.353305000000079303e+02 3.839079829226482027e-02 2.817080149912782971e+01
4.354305000000079531e+02 3.855361124362324809e-02 2.801525347807062971e+01
4.355305000000079758e+02 3.871672578049158847e-02 2.786040484606667178e+01
4.356305000000079986e+02 3.887994405801511316e-02 2.770621623775921449e+01
4.357305000000080213e+02 3.904317532835826360e-02 2.755192172990017596e+01
4.358305000000080440e+02 3.920644764318380326e-02 2.739937476879701350e+01
4.359305000000080668e+02 3.936989320609739218e-02 2.724806952232158963e+01
4.360305000000080895e+02 3.953329931953790399e-02 2.709480243940927835e+01
4.361305000000081122e+02 3.969662182600704192e-02 2.694444943092415912e+01
4.362305000000081350e+02 3.986017989338820622e-02 2.679392987879244359e+01
4.363305000000081577e+02 4.002368037163629017e-02 2.664426701870511138e+01
4.364305000000081805e+02 4.018704896377725544e-02 2.649435861878100340e+01
4.365305000000082032e+02 4.035057106275239530e-02 2.634544994190805411e+01
4.366305000000082259e+02 4.051414724604283923e-02 2.619759857579822793e+01
4.367305000000082487e+02 4.067752008536090758e-02 2.604703957688922955e+01
4.368305000000082714e+02 4.084093903302364603e-02 2.589895053148639548e+01
4.369305000000082941e+02 4.100450934631367367e-02 2.575131255704059896e+01
4.370305000000083169e+02 4.116794144377502324e-02 2.560194084964293282e+01
4.371305000000083396e+02 4.133124764696283898e-02 2.545424154226900981e+01
4.372305000000083623e+02 4.149478283810763279e-02 2.530648163712318777e+01
4.373305000000083851e+02 4.165826484014710507e-02 2.515977291874233757e+01
4.374305000000084078e+02 4.182159688259693558e-02 2.500988691919390305e+01
4.375305000000084306e+02 4.198502195776658563e-02 2.485840790460924410e+01
4.376305000000084533e+02 4.214852578630375740e-02 2.470540763521111316e+01
4.377305000000084760e+02 4.231196678315681664e-02 2.455240633540075379e+01
4.378305000000084988e+02 4.247527967809907462e-02 2.677494799769615952e+01
4.379305000000085215e+02 4.263884788236552148e-02 1.596639824186474144e+01
4.380305000000085442e+02 4.280234115464408295e-02 2.601728463574115935e+01
4.381305000000085670e+02 4.296566832465941593e-02 1.980346110102265200e+01
4.382305000000085897e+02 4.312920286661549307e-02 3.253340295324391462e+01
4.383305000000086125e+02 4.329272265216337068e-02 2.814419567574855208e+01
4.384305000000086352e+02 4.345619829616331059e-02 2.180450777095200365e+01
4.385305000000086579e+02 4.361962021260719358e-02 2.539312220189003000e+01
4.386305000000086807e+02 4.378319801631246760e-02 2.280627147103123420e+01
4.387305000000087034e+02 4.394675863388792375e-02 2.368860592821651068e+01
4.388305000000087261e+02 4.411004389680944771e-02 1.854781496084073567e+01
4.389305000000087489e+02 4.427366843655068662e-02 3.519908733380601973e+01
4.390305000000087716e+02 4.443716890248675111e-02 2.581369425930409278e+01
