# lambda	calibration	sensitivity
4.094781000000019731e+02 9.621358799824878197e-03 1.106625643079369468e+02
4.095781000000019958e+02 9.685254284327224003e-03 1.100054221373553673e+02
4.096781000000020185e+02 9.749162217076483977e-03 1.093507184595845843e+02
4.097781000000020413e+02 9.813070149825743951e-03 1.086960147818138012e+02
4.098781000000020640e+02 9.877006360633813417e-03 1.080475313844165726e+02
4.099781000000020867e+02 9.940979337796659529e-03 1.074071354245831316e+02
4.100781000000021095e+02 1.000495231495950738e-02 1.067667394647496906e+02
4.101781000000021322e+02 1.006892785155312844e-02 1.061269651238720400e+02
4.102781000000021550e+02 1.013295899759719849e-02 1.055006968675723442e+02
4.103781000000021777e+02 1.019699014364126854e-02 1.048744286112726485e+02
4.104781000000022004e+02 1.026102128968533686e-02 1.042481603549729527e+02
4.105781000000022232e+02 1.032508571658789440e-02 1.036309661745298456e+02
4.106781000000022459e+02 1.038916782872459192e-02 1.030185938996333306e+02
4.107781000000022686e+02 1.045324994086129118e-02 1.024062216247368298e+02
4.108781000000022914e+02 1.051734341063105017e-02 1.017973283367952888e+02
4.109781000000023141e+02 1.058146892054796784e-02 1.011982493520087303e+02
4.110781000000023369e+02 1.064559443046488550e-02 1.005991703672221718e+02
4.111781000000023596e+02 1.070971994038180143e-02 1.000000913824356132e+02
4.112781000000023823e+02 1.077387635791435955e-02 9.941184458655148148e+01
4.113781000000024051e+02 1.083803734448516957e-02 9.882519910103849270e+01
4.114781000000024278e+02 1.090219833105597960e-02 9.823855361552551813e+01
4.115781000000024505e+02 1.096637239266952391e-02 9.765769990586507276e+01
4.116781000000024733e+02 1.103056063083526599e-02 9.708312590131720299e+01
4.117781000000024960e+02 1.109474886900100633e-02 9.650855189676933321e+01
4.118781000000025188e+02 1.115893879282615908e-02 9.593505311692386783e+01
4.119781000000025415e+02 1.122314590947112202e-02 9.537252105102655264e+01
4.120781000000025642e+02 1.128735302611608496e-02 9.480998898512922324e+01
4.121781000000025870e+02 1.135156014276104790e-02 9.424745691923190805e+01
4.122781000000026097e+02 1.141577474478550069e-02 9.369327579991110611e+01
4.123781000000026324e+02 1.147999257810021663e-02 9.314269961904443562e+01
4.124781000000026552e+02 1.154421041141493257e-02 9.259212343817776514e+01
4.125781000000026779e+02 1.160842931077230716e-02 9.204515562195594214e+01
4.126781000000027007e+02 1.167265061235867388e-02 9.150631892329161587e+01
4.127781000000027234e+02 1.173687191394504059e-02 9.096748222462728961e+01
4.128781000000027461e+02 1.180109321553140557e-02 9.042864552596296335e+01
4.129781000000027689e+02 1.186531310829394559e-02 8.990052164604165341e+01
4.130781000000027916e+02 1.192953287280273250e-02 8.937337301879948370e+01
4.131781000000028143e+02 1.199375263731151942e-02 8.884622439155731399e+01
4.132781000000028371e+02 1.205797139323878595e-02 8.832506103655883578e+01
4.133781000000028598e+02 1.212218923938043931e-02 8.780929666465354444e+01
4.134781000000028826e+02 1.218640708552209267e-02 8.729353229274826731e+01
4.135781000000029053e+02 1.225062579984240695e-02 8.677927531932544980e+01
4.136781000000029280e+02 1.231485007693710471e-02 8.627467686210279396e+01
4.137781000000029508e+02 1.237907435403180420e-02 8.577007840488013812e+01
4.138781000000029735e+02 1.244329863112650196e-02 8.526547994765748228e+01
4.139781000000029962e+02 1.250754546778971160e-02 8.476881122527635171e+01
4.140781000000030190e+02 1.257180004896332921e-02 8.427486471426992409e+01
4.141781000000030417e+02 1.263605463013694682e-02 8.378091820326351069e+01
4.142781000000030645e+02 1.270033757809037149e-02 8.329048558970437455e+01
4.143781000000030872e+02 1.276467244336045720e-02 8.280648416529400890e+01
4.144781000000031099e+02 1.282900730863054291e-02 8.232248274088364326e+01
4.145781000000031327e+02 1.289334217390062862e-02 8.183848131647329183e+01
4.146781000000031554e+02 1.295784198447964830e-02 8.136362846764127710e+01
4.147781000000031781e+02 1.302234816454266378e-02 8.088912889776038639e+01
4.148781000000032009e+02 1.308685434460567926e-02 8.041462932787949569e+01
4.149781000000032236e+02 1.315154403847325695e-02 7.994552013072735974e+01
4.150781000000032464e+02 1.321637086748188479e-02 7.948043902032449637e+01
4.151781000000032691e+02 1.328119769649051436e-02 7.901535790992161878e+01
4.152781000000032918e+02 1.334612212993509760e-02 7.855201999642751787e+01
4.153781000000033146e+02 1.341148669480366276e-02 7.809654274756643133e+01
4.154781000000033373e+02 1.347685125967222793e-02 7.764106549870534479e+01
4.155781000000033600e+02 1.354221582454079309e-02 7.718558824984425826e+01
4.156781000000033828e+02 1.360821041117157848e-02 7.673775003567220665e+01
4.157781000000034055e+02 1.367437146372938936e-02 7.629193022636698629e+01
4.158781000000034282e+02 1.374053251628720024e-02 7.584611041706178014e+01
4.159781000000034510e+02 1.380687865625013742e-02 7.540415736463349106e+01
4.160781000000034737e+02 1.387350219607708969e-02 7.496799961648918043e+01
4.161781000000034965e+02 1.394012573590404022e-02 7.453184186834486979e+01
4.162781000000035192e+02 1.400675592816473351e-02 7.409577679461715150e+01
4.163781000000035419e+02 1.407406528590076158e-02 7.366917311000597124e+01
4.164781000000035647e+02 1.414137464363678966e-02 7.324256942539479098e+01
4.165781000000035874e+02 1.420868400137281773e-02 7.281596574078361073e+01
4.166781000000036101e+02 1.427528786474904082e-02 7.239508076567261696e+01
4.167781000000036329e+02 1.434145785820896239e-02 7.197771272301855561e+01
4.168781000000036556e+02 1.440762785166888570e-02 7.156034468036448004e+01
4.169781000000036784e+02 1.447377221073368678e-02 7.114505068087879636e+01
4.170781000000037011e+02 1.453982996462480602e-02 7.073676378524538677e+01
4.171781000000037238e+02 1.460588771851592527e-02 7.032847688961197719e+01
4.172781000000037466e+02 1.467194547240704451e-02 6.992018999397858181e+01
4.173781000000037693e+02 1.473981021328898793e-02 6.951933951491325558e+01
4.174781000000037920e+02 1.480802427623827480e-02 6.911992662473062410e+01
4.175781000000038148e+02 1.487623833918756168e-02 6.872051373454799261e+01
4.176781000000038375e+02 1.494310858662912210e-02 6.832493476784669895e+01
4.177781000000038603e+02 1.500832098434663926e-02 6.793408566841439722e+01
4.178781000000038830e+02 1.507353338206415469e-02 6.754323656898210970e+01
4.179781000000039057e+02 1.513876389444576524e-02 6.715286478204791365e+01
4.180781000000039285e+02 1.520429409328754623e-02 6.677038958608549990e+01
4.181781000000039512e+02 1.526982429212932722e-02 6.638791439012307194e+01
4.182781000000039739e+02 1.533535449097110821e-02 6.600543919416064398e+01
4.183781000000039967e+02 1.540311567302531451e-02 6.562852256446828392e+01
4.184781000000040194e+02 1.547199227975737910e-02 6.525438505115681664e+01
4.185781000000040422e+02 1.554086888648944197e-02 6.488024753784534937e+01
4.186781000000040649e+02 1.560854782135027638e-02 6.450833809393664353e+01
4.187781000000040876e+02 1.567308786543821636e-02 6.414226803446847214e+01
4.188781000000041104e+02 1.573762790952615287e-02 6.377619797500030785e+01
4.189781000000041331e+02 1.580216795361409285e-02 6.341012791553214356e+01
4.190781000000041558e+02 1.586734422504337133e-02 6.305102051387367368e+01
4.191781000000041786e+02 1.593260261813016915e-02 6.269281182398522390e+01
4.192781000000042013e+02 1.599786101121696696e-02 6.233460313409678122e+01
4.193781000000042241e+02 1.606517444876825323e-02 6.198018701472690140e+01
4.194781000000042468e+02 1.613458042493471842e-02 6.162963266107452398e+01
4.195781000000042695e+02 1.620398640110118360e-02 6.127907830742213946e+01
4.196781000000042923e+02 1.627285397447040746e-02 6.092930075325780592e+01
4.197781000000043150e+02 1.633713230495097840e-02 6.058614448996477364e+01
4.198781000000043377e+02 1.640141063543155281e-02 6.024298822667174136e+01
4.199781000000043605e+02 1.646568896591212375e-02 5.989983196337870908e+01
4.200781000000043832e+02 1.653069183002763357e-02 5.956185809203144288e+01
4.201781000000044060e+02 1.659598424596300456e-02 5.922595530606489689e+01
4.202781000000044287e+02 1.666127666189837556e-02 5.889005252009835090e+01
4.203781000000044514e+02 1.672803913124252390e-02 5.855645378708948101e+01
4.204781000000044742e+02 1.679786497120285341e-02 5.822765635455482425e+01
4.205781000000044969e+02 1.686769081116318292e-02 5.789885892202016748e+01
4.206781000000045196e+02 1.693751665112351243e-02 5.757006148948551072e+01
4.207781000000045424e+02 1.700225691250053378e-02 5.724791296818925446e+01
4.208781000000045651e+02 1.706663646634858089e-02 5.692623603774620022e+01
4.209781000000045879e+02 1.713101602019662800e-02 5.660455910730315310e+01
4.210781000000046106e+02 1.719603352344193162e-02 5.628674753226945882e+01
4.211781000000046333e+02 1.726158577838778074e-02 5.597217603456360280e+01
4.212781000000046561e+02 1.732713803333362640e-02 5.565760453685774678e+01
4.213781000000046788e+02 1.739338487477524314e-02 5.534409151924035086e+01
4.214781000000047015e+02 1.746346566339925660e-02 5.503642105223040915e+01
4.215781000000047243e+02 1.753354645202327006e-02 5.472875058522046743e+01
4.216781000000047470e+02 1.760362724064728004e-02 5.442108011821053282e+01
4.217781000000047698e+02 1.766959918882182734e-02 5.411832771769087458e+01
4.218781000000047925e+02 1.773429613556161064e-02 5.381710142700889321e+01
4.219781000000048152e+02 1.779899308230139046e-02 5.351587513632691184e+01
4.220781000000048380e+02 1.786413366861890756e-02 5.321690730517152446e+01
4.221781000000048607e+02 1.793001999760448356e-02 5.292173586576648603e+01
4.222781000000048834e+02 1.799590632659005957e-02 5.262656442636144050e+01
4.223781000000049062e+02 1.806179265557563904e-02 5.233139298695640207e+01
4.224781000000049289e+02 1.813177161451925978e-02 5.204205982665758512e+01
4.225781000000049517e+02 1.820182228339559810e-02 5.175282896307412273e+01
4.226781000000049744e+02 1.827187295227193642e-02 5.146359809949066033e+01
4.227781000000049971e+02 1.833896730130235922e-02 5.117780873465567737e+01
4.228781000000050199e+02 1.840402907442510033e-02 5.089438552362241097e+01
4.229781000000050426e+02 1.846909084754784491e-02 5.061096231258913747e+01
4.230781000000050653e+02 1.853437276361947009e-02 5.032867829586222541e+01
4.231781000000050881e+02 1.860052225327380251e-02 5.005088379329316695e+01
4.232781000000051108e+02 1.866667174292813841e-02 4.977308929072411559e+01
4.233781000000051336e+02 1.873282123258247431e-02 4.949529478815505712e+01
4.234781000000051563e+02 1.880176722969505165e-02 4.922209141941070243e+01
4.235781000000051790e+02 1.887135988838380476e-02 4.894994969984120559e+01
4.236781000000052018e+02 1.894095254707256135e-02 4.867780798027170874e+01
4.237781000000052245e+02 1.900875331275522426e-02 4.840798062214889796e+01
4.238781000000052472e+02 1.907410279596240613e-02 4.814131927541009759e+01
4.239781000000052700e+02 1.913945227916958799e-02 4.787465792867129721e+01
4.240781000000052927e+02 1.920483029953852852e-02 4.760816021790215302e+01
4.241781000000053155e+02 1.927107156904929106e-02 4.734661249520660675e+01
4.242781000000053382e+02 1.933731283856005359e-02 4.708506477251106048e+01
4.243781000000053609e+02 1.940355410807081613e-02 4.682351704981552132e+01
4.244781000000053837e+02 1.947129816307221345e-02 4.656502716087587146e+01
4.245781000000054064e+02 1.953987945452364053e-02 4.630824086163314490e+01
4.246781000000054291e+02 1.960846074597506414e-02 4.605145456239042545e+01
4.247781000000054519e+02 1.967627246923394149e-02 4.579582463193195707e+01
4.248781000000054746e+02 1.974180367074688733e-02 4.554362145973135512e+01
4.249781000000054973e+02 1.980733487225983316e-02 4.529141828753075316e+01
4.250781000000055201e+02 1.987286607377277900e-02 4.503921511533015121e+01
4.251781000000055428e+02 1.993893530299026273e-02 4.479092640924127267e+01
4.252781000000055656e+02 2.000509066657340032e-02 4.454326438102149410e+01
4.253781000000055883e+02 2.007124603015653444e-02 4.429560235280171554e+01
4.254781000000056110e+02 2.013778576818979829e-02 4.405011147395075000e+01
4.255781000000056338e+02 2.020475510502709945e-02 4.380704719544202419e+01
4.256781000000056565e+02 2.027172444186440062e-02 4.356398291693329838e+01
4.257781000000056792e+02 2.033858861472073037e-02 4.332130592574788608e+01
4.258781000000057020e+02 2.040428060452899317e-02 4.308294573229985502e+01
4.259781000000057247e+02 2.046997259433725944e-02 4.284458553885182397e+01
4.260781000000057475e+02 2.053566458414552223e-02 4.260622534540379291e+01
4.261781000000057702e+02 2.060157073826310650e-02 4.237117998306936073e+01
4.262781000000057929e+02 2.066757201740950650e-02 4.213760696412500550e+01
4.263781000000058157e+02 2.073357329655590650e-02 4.190403394518065738e+01
4.264781000000058384e+02 2.079921855787602095e-02 4.167193047389599769e+01
4.265781000000058611e+02 2.086404311308846793e-02 4.144321466089912320e+01
4.266781000000058839e+02 2.092886766830091491e-02 4.121449884790224161e+01
4.267781000000059066e+02 2.099369222351336189e-02 4.098578303490536712e+01
4.268781000000059294e+02 2.105962794046658745e-02 4.076152493112454067e+01
4.269781000000059521e+02 2.112567000703684597e-02 4.053769347600390915e+01
4.270781000000059748e+02 2.119171207360710449e-02 4.031386202088327764e+01
4.271781000000059976e+02 2.125764965920447225e-02 4.815112028229245311e+01
4.272781000000060203e+02 2.132349186164419000e-02 6.334753849357766597e+01
4.273781000000060430e+02 2.138933406408390775e-02 7.854395670486287884e+01
4.274781000000060658e+02 2.145529918294395225e-02 4.144844688979427616e+01
4.275781000000060885e+02 2.151792813853306910e-02 5.636327604602434604e+01
4.276781000000061113e+02 2.158055709412218595e-02 7.127810520225442303e+01
4.277781000000061340e+02 2.164269703752126975e-02 5.804038311131962757e+01
4.278781000000061567e+02 2.170811897751284691e-02 4.961600269242679673e+01
4.279781000000061795e+02 2.177504785154404585e-02 6.425583987635700112e+01
4.280781000000062022e+02 2.184197672557524131e-02 7.889567706028721261e+01
4.281781000000062249e+02 2.190883093588998076e-02 4.310557231345829621e+01
4.282781000000062477e+02 2.197521345415339930e-02 5.747361029579349179e+01
4.283781000000062704e+02 2.204159597241681784e-02 7.184164827812870158e+01
4.284781000000062932e+02 2.210907622038445555e-02 3.996073734047776327e+01
4.285781000000063159e+02 2.217024348203429016e-02 5.092334085401584787e+01
4.286781000000063386e+02 2.223113732040243526e-02 6.502491115729169735e+01
4.287781000000063614e+02 2.229174172923513095e-02 6.706212734874826253e+01
4.288781000000063841e+02 2.235678574041381067e-02 4.459188483039844897e+01
4.289781000000064068e+02 2.242643832207194543e-02 5.843673799051892814e+01
4.290781000000064296e+02 2.249609090373007672e-02 7.228159115063940021e+01
4.291781000000064523e+02 2.256592829603708272e-02 3.848281664049923734e+01
4.292781000000064751e+02 2.263512574363949967e-02 5.207198886160262674e+01
4.293781000000064978e+02 2.270432319124191314e-02 6.566116108270601615e+01
4.294781000000065205e+02 2.277479126614686405e-02 4.951714872490107666e+01
4.295781000000065433e+02 2.283898292603730659e-02 4.592101774229109878e+01
4.296781000000065660e+02 2.290096148190378517e-02 5.926292823954294420e+01
4.297781000000065887e+02 2.296294003777026721e-02 7.260483873679477540e+01
4.298781000000066115e+02 2.302943360542869175e-02 3.998326788113172370e+01
4.299781000000066342e+02 2.310544554545944027e-02 5.307723871330766485e+01
4.300781000000066570e+02 2.318145748549018878e-02 6.617120954548359180e+01
4.301781000000066797e+02 2.325802232918809664e-02 3.425134034194440602e+01
4.302781000000067024e+02 2.333419303213047150e-02 4.710533499900552101e+01
4.303781000000067252e+02 2.341036373507284635e-02 5.995932965606664311e+01
4.304781000000067479e+02 2.348749868458816295e-02 5.798796353394453007e+01
4.305781000000067706e+02 2.356067877717320930e-02 4.133152496542398069e+01
4.306781000000067934e+02 2.362900873877709501e-02 5.395143071199321128e+01
4.307781000000068161e+02 2.369733870038097726e-02 6.657133645856244186e+01
4.308781000000068389e+02 2.376931572665224451e-02 3.576345482593649194e+01
4.309781000000068616e+02 2.385645061798193425e-02 4.815167620241111024e+01
4.310781000000068843e+02 2.394358550931162746e-02 6.053989757888572854e+01
4.311781000000069071e+02 2.403133918619343792e-02 4.198514121927856024e+01
4.312781000000069298e+02 2.411960163425527076e-02 4.254353236648881875e+01
4.313781000000069525e+02 2.420779403516155198e-02 5.470331382710993040e+01
4.314781000000069753e+02 2.429610080996936691e-02 6.549215088097361104e+01
4.315781000000069980e+02 2.438440274606017838e-02 3.712860321741956682e+01
4.316781000000070208e+02 2.446544944782395176e-02 4.906571832946575284e+01
4.317781000000070435e+02 2.454649614958772860e-02 6.100283344151193887e+01
4.318781000000070662e+02 2.462880090442620337e-02 3.190382844313970168e+01
4.319781000000070890e+02 2.473113373547954075e-02 4.361949904561623725e+01
4.320781000000071117e+02 2.483346656653287812e-02 5.533516964809277283e+01
4.321781000000071344e+02 2.493624871748914215e-02 4.995919070867134337e+01
4.322781000000071572e+02 2.504040808760400055e-02 3.836014999218937049e+01
4.323781000000071799e+02 2.514453726075593226e-02 4.986181164630917095e+01
4.324781000000072027e+02 2.524866643390786397e-02 6.136347330042897141e+01
4.325781000000072254e+02 2.535480201610610176e-02 3.327959283994437101e+01
4.326781000000072481e+02 2.545339799082499063e-02 4.456999885310361265e+01
4.327781000000072709e+02 2.555199396554387950e-02 5.586040486626286850e+01
4.328781000000072936e+02 2.565093058426584985e-02 3.539676368209809709e+01
4.329781000000073163e+02 2.576804455363055149e-02 3.946018323732614164e+01
4.330781000000073391e+02 2.588716524084205134e-02 5.054167047111317856e+01
4.331781000000073618e+02 2.600641322304267020e-02 5.702317741634416137e+01
4.332781000000073846e+02 2.612752729365431376e-02 3.452782625314406317e+01
4.333781000000074073e+02 2.624874336455669185e-02 4.540335563207352720e+01
4.334781000000074300e+02 2.636995943545906648e-02 5.627888501100298413e+01
4.335781000000074528e+02 2.649390757623269060e-02 2.976407075528998902e+01
4.336781000000074755e+02 2.661134618653214490e-02 4.043967878191863008e+01
4.337781000000074982e+02 2.672878479683159919e-02 5.111528680854728179e+01
4.338781000000075210e+02 2.684658133620987722e-02 4.286896111383916974e+01
4.339781000000075437e+02 2.697691896191416541e-02 3.564549532004212296e+01
4.340781000000075665e+02 2.711155800497718274e-02 4.612124892580867197e+01
4.341781000000075892e+02 2.724619704804020354e-02 5.659700253157522809e+01
4.342781000000076119e+02 2.738240129621419966e-02 3.101795373260734578e+01
4.343781000000076347e+02 2.751895588851551930e-02 4.130052263649974265e+01
4.344781000000076574e+02 2.765551048081683894e-02 5.158309154039213240e+01
4.345781000000076801e+02 2.779436687556125288e-02 2.960764987893186273e+01
4.346781000000077029e+02 2.792858287652782989e-02 3.664343136912944487e+01
4.347781000000077256e+02 2.806245084096519599e-02 4.673416704301273938e+01
4.348781000000077483e+02 2.819643275850236552e-02 4.952562854644663304e+01
4.349781000000077711e+02 2.833807692525416519e-02 3.214425287889866212e+01
4.350781000000077938e+02 2.848501547962883212e-02 4.205047853124391111e+01
4.351781000000078166e+02 2.863195403400349906e-02 5.195670418358915299e+01
4.352781000000078393e+02 2.877977837431878669e-02 2.780053584077168338e+01
4.353781000000078620e+02 2.892797542899105609e-02 3.752323530872912727e+01
4.354781000000078848e+02 2.907617248366332549e-02 4.724593477668656760e+01
4.355781000000079075e+02 2.922553099333889681e-02 3.662341950576621485e+01
4.356781000000079302e+02 2.937199672180213980e-02 3.315227242669627117e+01
4.357781000000079530e+02 2.951703496002629906e-02 4.269586399268528965e+01
4.358781000000079757e+02 2.966207319825046179e-02 5.223945555867430812e+01
4.359781000000079985e+02 2.981118534906791392e-02 2.892423688012416605e+01
4.360781000000080212e+02 2.996671886154500183e-02 3.829381283673536274e+01
4.361781000000080439e+02 3.012225237402209321e-02 4.766338879334656298e+01
4.362781000000080667e+02 3.027829915915869821e-02 2.484476382924335525e+01
4.363781000000080894e+02 3.043644334780816474e-02 3.404321565879277500e+01
4.364781000000081121e+02 3.059458753645763127e-02 4.324166748834218765e+01
4.365781000000081349e+02 3.075288392578515162e-02 4.286751275051832266e+01
4.366781000000081576e+02 3.091301859114484532e-02 2.993517882531966023e+01
4.367781000000081804e+02 3.107382357192401551e-02 3.896636892914001038e+01
4.368781000000082031e+02 3.123462855270318569e-02 4.799755903296036053e+01
4.369781000000082258e+02 3.139656185641748892e-02 2.596163612928599207e+01
4.370781000000082486e+02 3.156007195085405032e-02 3.483097348017891193e+01
4.371781000000082713e+02 3.172358204529061171e-02 4.370031083107183179e+01
4.372781000000082940e+02 3.188745984346165463e-02 3.108426149858021859e+01
4.373781000000083168e+02 3.205343149185498758e-02 3.083519488456794377e+01
4.374781000000083395e+02 3.221969491428346155e-02 3.954338791880152115e+01
4.375781000000083623e+02 3.238595833671192858e-02 4.825158095303510208e+01
4.376781000000083850e+02 3.255399946033541575e-02 2.697089954825424485e+01
4.377781000000084077e+02 3.272305928842880046e-02 3.552381309923696051e+01
4.378781000000084305e+02 3.289211911652219211e-02 4.407672665021966907e+01
4.379781000000084532e+02 3.306187716895421513e-02 2.323562772189296410e+01
4.380781000000084759e+02 3.323377313037605141e-02 3.163406266496855324e+01
4.381781000000084987e+02 3.340566909179788768e-02 4.003249760804413881e+01
4.382781000000085214e+02 3.357777508224900342e-02 3.696221876541664386e+01
4.383781000000085442e+02 3.375191495077538989e-02 2.787219988332082821e+01
4.384781000000085669e+02 3.392668194789187630e-02 3.612221866863519892e+01
4.385781000000085896e+02 3.410144894500836271e-02 4.437223745394957319e+01
4.386781000000086124e+02 3.427756775784647492e-02 2.423586090592630882e+01
4.387781000000086351e+02 3.445523629140081340e-02 3.233854069762014660e+01
4.388781000000086578e+02 3.463290482495515188e-02 4.044122048931399149e+01
4.389781000000086806e+02 3.481100973964337819e-02 2.618566992042038422e+01
4.390781000000087033e+02 3.499140369178459220e-02 2.867856741637244511e+01
4.391781000000087261e+02 3.517200542914615535e-02 3.663700644208846313e+01
4.392781000000087488e+02 3.535265446436346853e-02 4.219084141804643195e+01
