# lambda	calibration	sensitivity
4.119781000000025415e+02 1.113581264781401958e-02 9.587959816054929263e+01
4.120781000000025642e+02 1.120014520740542086e-02 9.530519179718730527e+01
4.121781000000025870e+02 1.126447776699682213e-02 9.473078543382530370e+01
4.122781000000026097e+02 1.132881610732394163e-02 9.416495035942310210e+01
4.123781000000026324e+02 1.139315694308032888e-02 9.360281534092349887e+01
4.124781000000026552e+02 1.145749777883671439e-02 9.304068032242389563e+01
4.125781000000026779e+02 1.152183912733850506e-02 9.248230197009773690e+01
4.126781000000027007e+02 1.158618163126486772e-02 9.193238891917184219e+01
4.127781000000027234e+02 1.165052413519122865e-02 9.138247586824593327e+01
4.128781000000027461e+02 1.171486663911759131e-02 9.083256281732002435e+01
4.129781000000027689e+02 1.177920668265174456e-02 9.029395747272083383e+01
4.130781000000027916e+02 1.184354650220151642e-02 8.975638153701530086e+01
4.131781000000028143e+02 1.190788632175128654e-02 8.921880560130976789e+01
4.132781000000028371e+02 1.197222483633268372e-02 8.868779981343233487e+01
4.133781000000028598e+02 1.203656217377427860e-02 8.816272059256797888e+01
4.134781000000028826e+02 1.210089951121587348e-02 8.763764137170360868e+01
4.135781000000029053e+02 1.216523768848879611e-02 8.711425002534632256e+01
4.136781000000029280e+02 1.222958124690319733e-02 8.660167357860566995e+01
4.137781000000029508e+02 1.229392480531759681e-02 8.608909713186503154e+01
4.138781000000029735e+02 1.235826836373199629e-02 8.557652068512437893e+01
4.139781000000029962e+02 1.242263419925466843e-02 8.507302746639494728e+01
4.140781000000030190e+02 1.248700768232152009e-02 8.457265244355798472e+01
4.141781000000030417e+02 1.255138116538837174e-02 8.407227742072100796e+01
4.142781000000030645e+02 1.261578246002130477e-02 8.357609319889017740e+01
4.143781000000030872e+02 1.268023465581019811e-02 8.308757904551168849e+01
4.144781000000031099e+02 1.274468685159909145e-02 8.259906489213319958e+01
4.145781000000031327e+02 1.280913904738798480e-02 8.211055073875471066e+01
4.146781000000031554e+02 1.287375179690648623e-02 8.163313218207879629e+01
4.147781000000031781e+02 1.293837074632493006e-02 8.115614209000169410e+01
4.148781000000032009e+02 1.300298969574337216e-02 8.067915199792459191e+01
4.149781000000032236e+02 1.306778621912310645e-02 8.020859765763778171e+01
4.150781000000032464e+02 1.313271543895195084e-02 7.974285258895656625e+01
4.151781000000032691e+02 1.319764465878079523e-02 7.927710752027533658e+01
4.152781000000032918e+02 1.326266786477805354e-02 7.881334717013814384e+01
4.153781000000033146e+02 1.332811488620679573e-02 7.835853658740074934e+01
