# lambda	calibration	sensitivity
4.129305000000028372e+02 1.423537395155952991e-02 7.495261208097176109e+01
4.130305000000028599e+02 1.430941329467271331e-02 7.454908793011870216e+01
4.131305000000028826e+02 1.438378835353869116e-02 7.414564035009451004e+01
4.132305000000029054e+02 1.445842666826115293e-02 7.374224713243256701e+01
4.133305000000029281e+02 1.453330927502496754e-02 7.333898061368755350e+01
4.134305000000029509e+02 1.460844806419894608e-02 7.293580033114041328e+01
4.135305000000029736e+02 1.468401318681052115e-02 7.253271215285717233e+01
4.136305000000029963e+02 1.475971448964305197e-02 7.212971573122150915e+01
4.137305000000030191e+02 1.483569404073522419e-02 7.172685030715956600e+01
4.138305000000030418e+02 1.491203966572302204e-02 7.132407690369463182e+01
4.139305000000030645e+02 1.498858412865116188e-02 7.092137689631593389e+01
4.140305000000030873e+02 1.506538295123729769e-02 7.051883413330354244e+01
4.141305000000031100e+02 1.514247377701488304e-02 7.011638853408015848e+01
4.142305000000031328e+02 1.521988068962185081e-02 6.971401082478365652e+01
4.143305000000031555e+02 1.529747012824262536e-02 6.931178922852656399e+01
4.144305000000031782e+02 1.537534784076535418e-02 6.890971864529184643e+01
4.145305000000032010e+02 1.545363110302142018e-02 6.850774878533989920e+01
4.146305000000032237e+02 1.553205957056724359e-02 6.810590268668883596e+01
4.147305000000032464e+02 1.561075996067925152e-02 6.770428688649211324e+01
4.148305000000032692e+02 1.568979664644093788e-02 6.730283843832393131e+01
4.149305000000032919e+02 1.576907069647967910e-02 6.690151653857395786e+01
4.150305000000033147e+02 1.584860411078126488e-02 6.650061550620854689e+01
4.151305000000033374e+02 1.592840615974296450e-02 6.610004323846625596e+01
4.152305000000033601e+02 1.600860540969270551e-02 6.569985262636944867e+01
4.153305000000033829e+02 1.608896501853259234e-02 6.530024528345877854e+01
4.154305000000034056e+02 1.616961978680741055e-02 6.490159968380542921e+01
4.155305000000034283e+02 1.625066917446309558e-02 6.450399603561726281e+01
4.156305000000034511e+02 1.633191334719377372e-02 6.410733609498598184e+01
4.157305000000034738e+02 1.641344269894233834e-02 6.371277575207044919e+01
4.158305000000034966e+02 1.649529974127257256e-02 6.331900126459524358e+01
4.159305000000035193e+02 1.657746666142909803e-02 6.292498280715530257e+01
4.160305000000035420e+02 1.665987487636822958e-02 6.252662206724575356e+01
4.161305000000035648e+02 1.674257580664943734e-02 6.212589391709514075e+01
4.162305000000035875e+02 1.682575514006817707e-02 6.172516576729894666e+01
4.163305000000036102e+02 1.690908606324958291e-02 6.279227759888251370e+01
4.164305000000036330e+02 1.699273258021371039e-02 5.255323804955023803e+01
4.165305000000036557e+02 1.707677701508080598e-02 5.751332486998489202e+01
4.166305000000036785e+02 1.716107602962032436e-02 7.325118338169500021e+01
4.167305000000037012e+02 1.724568167316958486e-02 5.810473426067118652e+01
4.168305000000037239e+02 1.733061453333773622e-02 4.859034408105449643e+01
4.169305000000037467e+02 1.741598091816983634e-02 6.904417704711912052e+01
4.170305000000037694e+02 1.750154921001827180e-02 6.330195876062428795e+01
4.171305000000037921e+02 1.758746749179235930e-02 4.721523949011996990e+01
4.172305000000038149e+02 1.767387172003894932e-02 6.008337382225710854e+01
4.173305000000038376e+02 1.776048734719807773e-02 6.780668676368753722e+01
4.174305000000038604e+02 1.784744349033655017e-02 5.270314505690080864e+01
4.175305000000038831e+02 1.793481077518537317e-02 5.142061458769936166e+01
4.176305000000039058e+02 1.802252259585125291e-02 7.121478551654894318e+01
4.177305000000039286e+02 1.811055154214429377e-02 5.803431592754318302e+01
4.178305000000039513e+02 1.819891215995243783e-02 4.303061157036815843e+01
4.179305000000039740e+02 1.828787522125038117e-02 6.250873997418388228e+01
4.180305000000039968e+02 1.837700997858743995e-02 6.266156619391038873e+01
4.181305000000040195e+02 1.846652728422953915e-02 4.755344570946598992e+01
4.182305000000040422e+02 1.855656224553050085e-02 5.408457648607636514e+01
4.183305000000040650e+02 1.864689145457004010e-02 6.698986159020374487e+01
4.184305000000040877e+02 1.873759037180608780e-02 5.277068618305217740e+01
4.185305000000041105e+02 1.882871525536903776e-02 4.591861372336554581e+01
4.186305000000041332e+02 1.892035601501604325e-02 6.477104435060472554e+01
4.187305000000041559e+02 1.901224743215818025e-02 5.769195973055170867e+01
4.188305000000041787e+02 1.910457506519467122e-02 4.267773363663167885e+01
4.189305000000042014e+02 1.919754837929358443e-02 5.654455199383321684e+01
4.190305000000042241e+02 1.929075513898232883e-02 6.198014712487064060e+01
4.191305000000042469e+02 1.938437964432953436e-02 4.776008279415911773e+01
4.192305000000042696e+02 1.947855197254679677e-02 4.857651787715343517e+01
4.193305000000042924e+02 1.957313171979713565e-02 6.619320648084105585e+01
4.194305000000043151e+02 1.966810967379044664e-02 5.264939934095583851e+01
4.195305000000043378e+02 1.976351806297542077e-02 4.084712603479250959e+01
4.196305000000043606e+02 1.985965627775059666e-02 5.877045950882575198e+01
4.197305000000043833e+02 1.995601474998900254e-02 5.708465369816794066e+01
4.198305000000044060e+02 2.005284334834301491e-02 4.302049715314784351e+01
4.199305000000044288e+02 2.015035915668254157e-02 5.097838326595710612e+01
4.200305000000044515e+02 2.024821334657182434e-02 6.125422289319982383e+01
4.201305000000044743e+02 2.034651490771166929e-02 4.776506330986196502e+01
4.202305000000044970e+02 2.044537342641110020e-02 4.344027563537041914e+01
4.203305000000045197e+02 2.054483014870082253e-02 6.074294618836553639e+01
4.204305000000045425e+02 2.064460241695830964e-02 5.230069147616831060e+01
4.205305000000045652e+02 2.074490469373591398e-02 3.855589664610906198e+01
4.206305000000045879e+02 2.084603790532065654e-02 5.313892289071691266e+01
4.207305000000046107e+02 2.094741416471895476e-02 5.642786993228475012e+01
4.208305000000046334e+02 2.104929418064275387e-02 4.317487295195635966e+01
4.209305000000046562e+02 2.115186404156121219e-02 4.580189828091778992e+01
4.210305000000046789e+02 2.125488861219653955e-02 6.045988540769860720e+01
4.211305000000047016e+02 2.135838521749687177e-02 4.759559062078202629e+01
4.212305000000047244e+02 2.146241849098705357e-02 3.872760373452997840e+01
4.213305000000047471e+02 2.156726000595219836e-02 5.505371455550426418e+01
4.214305000000047698e+02 2.167237123929091971e-02 5.176419676185668095e+01
4.215305000000047926e+02 2.177803729446177797e-02 3.888206245388276017e+01
4.216305000000048153e+02 2.188452549979062051e-02 4.791539085392547292e+01
4.217305000000048381e+02 2.199136270110016791e-02 5.574383412041999719e+01
4.218305000000048608e+02 2.209871860761995419e-02 4.317551679098168904e+01
4.219305000000048835e+02 2.220673672303719037e-02 4.102865375725015440e+01
4.220305000000049063e+02 2.231537051442028519e-02 5.673144775312481158e+01
4.221305000000049290e+02 2.242439953916774281e-02 4.728366680335618355e+01
4.222305000000049517e+02 2.253398649743591428e-02 3.483603636586042285e+01
4.223305000000049745e+02 2.264454364701868824e-02 4.978854619457630548e+01
4.224305000000049972e+02 2.275533222482042928e-02 5.121417992626128068e+01
4.225305000000050200e+02 2.286668215195728285e-02 3.899920532132362183e+01
4.226305000000050427e+02 2.297881441862310511e-02 4.308596286167225031e+01
4.227305000000050654e+02 2.309140011927604888e-02 5.504635739993109667e+01
4.228305000000050882e+02 2.320450831994224847e-02 4.299987901468919915e+01
4.229305000000051109e+02 2.331822513368793717e-02 3.660293573665959599e+01
4.230305000000051336e+02 2.343273530266380342e-02 5.147050897558820282e+01
4.231305000000051564e+02 2.354756159027654450e-02 4.686121884814954086e+01
4.232305000000051791e+02 2.366298374411181932e-02 3.504158072293837733e+01
4.233305000000052019e+02 2.377929739422565691e-02 4.494241375431173680e+01
4.234305000000052246e+02 2.389593605914869939e-02 5.066842810390959073e+01
4.235305000000052473e+02 2.401312994593050171e-02 3.894056452598589857e+01
4.236305000000052701e+02 2.413103927616869551e-02 3.861708945561566964e+01
4.237305000000052928e+02 2.424951461896033764e-02 5.301669586675041046e+01
4.238305000000053155e+02 2.436845341034279272e-02 4.269821059460421253e+01
4.239305000000053383e+02 2.448795240337442794e-02 3.247689169488123895e+01
4.240305000000053610e+02 2.460840292866662421e-02 4.665138787061602699e+01
4.241305000000053838e+02 2.472909188248750834e-02 4.645741554103025805e+01
4.242305000000054065e+02 2.485035552995150041e-02 3.510727598636953672e+01
4.243305000000054292e+02 2.497242613600749242e-02 4.047409053301888093e+01
4.244305000000054520e+02 2.509490440029607181e-02 5.019054683712169407e+01
4.245305000000054747e+02 2.521791033471803070e-02 3.879800274651699965e+01
4.246305000000054974e+02 2.534154141939971502e-02 3.447392428326759273e+01
4.247305000000055202e+02 2.546588252569345970e-02 4.821099308321987564e+01
4.248305000000055429e+02 2.559055388132911238e-02 4.241393477457872052e+01
4.249305000000055657e+02 2.571580376772888976e-02 3.148217857406137909e+01
4.250305000000055884e+02 2.584194230238617482e-02 4.216673096589048697e+01
4.251305000000056111e+02 2.596835218231663758e-02 4.565924144809464735e+01
4.252305000000056339e+02 2.609529552562626573e-02 3.988546891782418413e+01
4.253305000000056566e+02 2.622294373936221237e-02 3.973349383771165577e+01
4.254305000000056793e+02 2.635106688322480170e-02 3.958203857439016815e+01
4.255305000000057021e+02 2.647967340733513655e-02 3.943056969736114326e+01
4.256305000000057248e+02 2.660881254999807044e-02 3.927899956294245243e+01
4.257305000000057476e+02 2.673877525761909207e-02 3.912721540113681584e+01
4.258305000000057703e+02 2.686898154855784857e-02 3.897540259558980580e+01
4.259305000000057930e+02 2.699972586120573045e-02 3.882358238567691444e+01
4.260305000000058158e+02 2.713124469443257622e-02 3.867178490458420015e+01
4.261305000000058385e+02 2.726310312306880895e-02 3.852000966229810786e+01
4.262305000000058612e+02 2.739545638129761013e-02 3.836830233816350955e+01
4.263305000000058840e+02 2.752841257388931318e-02 3.821662952487439924e+01
4.264305000000059067e+02 2.766196768255303751e-02 3.806497815892103631e+01
4.265305000000059295e+02 2.779584991764448218e-02 3.791336792266653077e+01
4.266305000000059522e+02 2.793027271818468438e-02 3.776179153038084735e+01
4.267305000000059749e+02 2.806554879115550488e-02 3.761023539759976586e+01
4.268305000000059977e+02 2.820104527839908601e-02 3.745869442737237875e+01
4.269305000000060204e+02 2.833705065305395718e-02 3.730718152769701135e+01
4.270305000000060431e+02 2.847374718795723028e-02 3.715568292776152504e+01
4.271305000000060659e+02 2.861085461413110514e-02 3.700419132584653426e+01
4.272305000000060886e+02 2.874844214324706257e-02 3.685272250827434704e+01
4.273305000000061113e+02 2.888656848759410881e-02 3.670126399465267042e+01
4.274305000000061341e+02 2.902543615572819591e-02 3.654981320789924126e+01
4.275305000000061568e+02 2.916457458952430998e-02 3.639837207819383735e+01
4.276305000000061796e+02 2.930425176781226854e-02 3.624694238137244895e+01
4.277305000000062023e+02 2.944473648869235308e-02 3.609551935732748262e+01
4.278305000000062250e+02 2.958552910768013494e-02 3.594410056503553363e+01
4.279305000000062478e+02 2.972684629950510596e-02 3.579269188350858855e+01
4.280305000000062705e+02 2.986882243862910152e-02 3.564128843201042685e+01
4.281305000000062932e+02 3.001136209691886159e-02 3.548988805504345834e+01
4.282305000000063160e+02 3.015430859247116013e-02 3.533849456013381740e+01
4.283305000000063387e+02 3.029781187077584120e-02 3.518710609356600116e+01
4.284305000000063615e+02 3.044227205929959240e-02 3.503572163220660940e+01
4.285305000000063842e+02 3.058695501034312814e-02 3.488433994164108043e+01
4.286305000000064069e+02 3.073222242692576905e-02 3.473296328604246952e+01
4.287305000000064297e+02 3.087830128269450705e-02 3.458158982302648354e+01
4.288305000000064524e+02 3.102480251491348054e-02 3.443021802287751854e+01
4.289305000000064751e+02 3.117187981038984160e-02 3.427770402023600838e+01
4.290305000000064979e+02 3.131961377060627633e-02 3.411728923379057221e+01
4.291305000000065206e+02 3.146814413578965380e-02 3.394170260746608392e+01
4.292305000000065434e+02 3.161702665968051801e-02 3.376690844801445479e+01
4.293305000000065661e+02 3.176655478261019433e-02 3.360015831837623779e+01
4.294305000000065888e+02 3.191708717848938670e-02 3.344156618581691731e+01
4.295305000000066116e+02 3.206794472754843917e-02 3.328608117649007880e+01
4.296305000000066343e+02 3.221944161667647522e-02 3.313569485087018762e+01
4.297305000000066570e+02 3.237177639689506337e-02 3.298713098028099466e+01
4.298305000000066798e+02 3.252472545300963414e-02 3.283936022105225305e+01
4.299305000000067025e+02 3.267822732018239168e-02 3.269259103479250683e+01
4.300305000000067253e+02 3.283241298288167714e-02 3.254635314929571166e+01
4.301305000000067480e+02 3.298770096963895421e-02 3.240051183199357610e+01
4.302305000000067707e+02 3.314328438183894443e-02 3.225487337793275344e+01
4.303305000000067935e+02 3.329957464972152503e-02 3.210954392209828256e+01
4.304305000000068162e+02 3.345690804711645705e-02 3.196439609552922789e+01
4.305305000000068389e+02 3.361470984107303717e-02 3.181933059639599648e+01
4.306305000000068617e+02 3.377319694256265131e-02 3.167443955028061708e+01
4.307305000000068844e+02 3.393252559060493806e-02 3.152963894371713138e+01
4.308305000000069072e+02 3.409275839022687243e-02 3.138490408242334340e+01
4.309305000000069299e+02 3.425342161801488844e-02 3.124023768288606817e+01
4.310305000000069526e+02 3.441485421933591915e-02 3.109564152338019483e+01
4.311305000000069754e+02 3.457756585963164125e-02 3.095110080066671188e+01
4.312305000000069981e+02 3.474060365846318860e-02 3.080658425812568524e+01
4.313305000000070208e+02 3.490438525125643537e-02 3.066211820750914541e+01
4.314305000000070436e+02 3.506922073986880328e-02 3.051768663020635231e+01
4.315305000000070663e+02 3.523471166925879611e-02 3.037327284557883900e+01
4.316305000000070891e+02 3.540088789335000402e-02 3.022889614704337191e+01
4.317305000000071118e+02 3.556787945893526148e-02 3.008454324097034061e+01
4.318305000000071345e+02 3.573610789831879048e-02 2.994021539619208383e+01
4.319305000000071573e+02 3.590468444090132161e-02 2.979590191331867288e+01
4.320305000000071800e+02 3.607406666594475952e-02 2.965161158771930872e+01
4.321305000000072027e+02 3.624473874653848238e-02 2.950734338945801483e+01
4.322305000000072255e+02 3.641589174186023181e-02 2.936308461984457807e+01
4.323305000000072482e+02 3.658780793265076908e-02 2.921884515100788704e+01
4.324305000000072710e+02 3.676075391796387870e-02 2.907462145116121022e+01
4.325305000000072937e+02 3.693466067099569067e-02 2.893041044579658561e+01
4.326305000000073164e+02 3.710905768262368065e-02 2.878620989828451471e+01
4.327305000000073392e+02 3.728433694956222177e-02 2.864202229492798324e+01
4.328305000000073619e+02 3.746115691661130315e-02 2.849785144626143918e+01
4.329305000000073846e+02 3.763826568314614790e-02 2.835368475224779061e+01
4.330305000000074074e+02 3.781620974187379497e-02 2.820952836107235129e+01
4.331305000000074301e+02 3.799542097540914432e-02 2.806538383753805377e+01
4.332305000000074529e+02 3.817530079622277750e-02 2.792124534353348508e+01
4.333305000000074756e+02 3.835597355099439748e-02 2.777711439998918053e+01
4.334305000000074983e+02 3.853762277367286937e-02 2.763299122835816135e+01
4.335305000000075211e+02 3.872056802221614941e-02 2.748887793380524158e+01
4.336305000000075438e+02 3.890393641169907074e-02 2.734476748889943920e+01
4.337305000000075665e+02 3.908821856017021673e-02 2.720066315456158534e+01
4.338305000000075893e+02 3.927402915888305451e-02 2.705656929835842561e+01
4.339305000000076120e+02 3.946030897875650589e-02 2.691247842301368109e+01
4.340305000000076348e+02 3.964746741875708330e-02 2.676839269761575935e+01
4.341305000000076575e+02 3.983584449555526569e-02 2.662431526549343275e+01
4.342305000000076802e+02 4.002518414367322447e-02 2.648024462498143095e+01
4.343305000000077030e+02 4.021517670752645240e-02 2.633617857419664432e+01
4.344305000000077257e+02 4.040616399210418541e-02 2.619212058193140535e+01
4.345305000000077484e+02 4.059881115144262087e-02 2.604807734978965073e+01
4.346305000000077712e+02 4.079180116041633553e-02 2.590403875557845481e+01
4.347305000000077939e+02 4.098575014664617572e-02 2.576001336443160739e+01
4.348305000000078167e+02 4.118116948213740303e-02 2.561600878670813941e+01
4.349305000000078394e+02 4.137724814945022839e-02 2.547201467944564612e+01
4.350305000000078621e+02 4.157425011613415794e-02 2.532804911300602058e+01
4.351305000000078849e+02 4.177239381818741853e-02 2.518411742066797387e+01
4.352305000000079076e+02 4.197183086777209193e-02 2.504022433534565550e+01
4.353305000000079303e+02 4.217179365079872649e-02 2.489637701506873313e+01
4.354305000000079531e+02 4.237278739580746523e-02 2.475261198179000388e+01
4.355305000000079758e+02 4.257548890356595978e-02 2.460897224841634667e+01
4.356305000000079986e+02 4.277862596845204146e-02 2.446540235779853489e+01
4.357305000000080213e+02 4.298274974510982865e-02 2.432205149731020200e+01
4.358305000000080440e+02 4.318823607787033309e-02 2.417897041779357536e+01
4.359305000000080668e+02 4.339461957230308919e-02 2.403606160178013695e+01
4.360305000000080895e+02 4.360181121699388540e-02 2.389370160500542895e+01
4.361305000000081122e+02 4.381008327891586923e-02 2.375202495865460151e+01
4.362305000000081350e+02 4.401995368623939225e-02 2.361133202006900689e+01
4.363305000000081577e+02 4.423022928037743939e-02 2.347163738063687433e+01
4.364305000000081805e+02 4.444150909438009112e-02 2.333441255862597430e+01
4.365305000000082032e+02 4.465435657253053608e-02 2.320100676931492245e+01
4.366305000000082259e+02 4.486779399320187101e-02 2.306982288552985239e+01
4.367305000000082487e+02 4.508217734729971782e-02 2.294752213578603062e+01
4.368305000000082714e+02 4.529776232591023466e-02 2.283305321327610571e+01
4.369305000000082941e+02 4.551451029364936979e-02 2.272411222071360015e+01
4.370305000000083169e+02 4.573180609082926756e-02 2.261973153195637920e+01
4.371305000000083396e+02 4.595010507510553094e-02 2.251579593840832061e+01
4.372305000000083623e+02 4.617013300340590959e-02 2.240043142816006139e+01
4.373305000000083851e+02 4.639048873600287726e-02 2.228084281269843103e+01
4.374305000000084078e+02 4.661176871605807182e-02 2.215338854620112841e+01
4.375305000000084306e+02 4.683440389606948612e-02 2.202422195660957627e+01
4.376305000000084533e+02 4.705777195490799814e-02 2.189452031145048139e+01
4.377305000000084760e+02 4.728194526428262240e-02 2.176422868457452964e+01
4.378305000000084988e+02 4.750713153903689256e-02 2.163475910055518980e+01
4.379305000000085215e+02 4.773367990635563052e-02 2.150803909486215559e+01
4.380305000000085442e+02 4.796061289163232322e-02 2.138462016512152175e+01
4.381305000000085670e+02 4.818843959969627139e-02 2.128127527410286746e+01
4.382305000000085897e+02 4.841774614494186169e-02 2.128795325364135138e+01
4.383305000000086125e+02 4.864750126505239247e-02 2.133264030785304044e+01
4.384305000000086352e+02 4.887806826326830667e-02 2.141908130319161074e+01
4.385305000000086579e+02 4.910975356309555534e-02 2.147504221744888042e+01
4.386305000000086807e+02 4.934236706360559804e-02 2.150393317871800036e+01
4.387305000000087034e+02 4.957547914603484956e-02 2.148561138816041094e+01
4.388305000000087261e+02 4.980948909883126108e-02 2.143237144886855461e+01
4.389305000000087489e+02 5.004498579065383423e-02 2.136277979733991828e+01
4.390305000000087716e+02 5.028072861934661936e-02 2.128855565160839447e+01
